"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,6,3,1e-07,5.62341325190349,0.46,-0.075217758,-0.043189855,-0.014102588,0.010475883
1,6,3,1e-07,5.62341325190349,0.47,-0.080790352,-0.046876294,-0.019645163,0.008560196
1,6,3,1e-07,5.62341325190349,0.48,-0.08671497,-0.05087118,-0.025138691,0.006526485
1,6,3,1e-07,5.62341325190349,0.49,-0.092991218,-0.055166629,-0.031170783,0.004878662
1,6,3,1e-07,5.62341325190349,0.5,-0.099447524,-0.05979695,-0.037364643,0.003355329
1,6,3,1e-07,5.62341325190349,0.51,-0.10613446,-0.064738689,-0.044090985,0.001003124
1,6,3,1e-07,5.62341325190349,0.52,-0.113129434,-0.070080637,-0.051230257,-0.000281439
1,6,3,1e-07,5.62341325190349,0.53,-0.120309169,-0.075850854,-0.057557686,-0.000712115
1,6,3,1e-07,5.62341325190349,0.54,-0.127742419,-0.08204436,-0.065730465,-0.005006437
1,6,3,1e-07,5.62341325190349,0.55,-0.135286939,-0.088617695,-0.073308014,-0.000852833
1,6,3,1e-04,5.62341325190349,0.45,-0.070058711,-0.039852488,-0.007836694,0.010913019
1,6,3,1e-04,5.62341325190349,0.46,-0.075224743,-0.043203139,-0.014383592,0.011097735
1,6,3,1e-04,5.62341325190349,0.47,-0.080754057,-0.046886291,-0.017710357,0.008675691
1,6,3,1e-04,5.62341325190349,0.48,-0.086728349,-0.050865566,-0.024522019,0.007210498
1,6,3,1e-04,5.62341325190349,0.49,-0.092939018,-0.055170403,-0.030274495,0.005626997
1,6,3,1e-04,5.62341325190349,0.5,-0.099457939,-0.059786097,-0.036998918,0.004743207
1,6,3,1e-04,5.62341325190349,0.51,-0.106129408,-0.064736995,-0.04411256,0.000292497
1,6,3,1e-04,5.62341325190349,0.52,-0.113124285,-0.070090789,-0.050735752,3.46e-05
1,6,3,1e-04,5.62341325190349,0.53,-0.120335944,-0.075852793,-0.058652834,-0.001448017
1,6,3,1e-04,5.62341325190349,0.54,-0.127779638,-0.082058041,-0.067035092,-5.56e-05
1,6,3,1e-04,5.62341325190349,0.55,-0.135318163,-0.088605991,-0.074013161,0.000369257
1,6,3,0.1,5.62341325190349,0.45,-0.033850409,-0.016144909,-0.006966596,0.016436421
1,6,3,0.1,5.62341325190349,0.46,-0.038944453,-0.01800084,-0.012274469,0.015023688
1,6,3,0.1,5.62341325190349,0.47,-0.044383276,-0.0204225,-0.017558433,0.013806843
1,6,3,0.1,5.62341325190349,0.48,-0.05070651,-0.023656068,-0.023404666,0.01187785
1,6,3,0.1,5.62341325190349,0.49,-0.057287765,-0.02697399,-0.029933752,0.010008957
1,6,3,0.1,5.62341325190349,0.5,-0.063440461,-0.030692384,-0.036324724,0.009115897
1,6,3,0.1,5.62341325190349,0.51,-0.070414769,-0.035426986,-0.043614156,0.007276179
1,6,3,0.1,5.62341325190349,0.52,-0.078572411,-0.040604559,-0.051374078,0.007807337
1,6,3,0.1,5.62341325190349,0.53,-0.086728178,-0.046089588,-0.058744204,0.009423339
1,6,3,0.1,5.62341325190349,0.54,-0.094394623,-0.052398987,-0.067119206,0.010376229
1,6,3,0.1,5.62341325190349,0.55,-0.102506012,-0.059181595,-0.075110077,0.011466876
1,6,3,1e-07,10,0.45,-0.070063616,-0.039847363,-0.009858017,0.011855796
1,6,3,1e-07,10,0.46,-0.075214057,-0.043185648,-0.013522025,0.01020722
1,6,3,1e-07,10,0.47,-0.080781593,-0.046888464,-0.018218408,0.008967025
1,6,3,1e-07,10,0.48,-0.08671065,-0.050862472,-0.025266936,0.007471862
1,6,3,1e-07,10,0.49,-0.092922153,-0.055160223,-0.030519118,0.00599831
1,6,3,1e-07,10,0.5,-0.099400241,-0.059796136,-0.035559408,0.003710413
1,6,3,1e-07,10,0.51,-0.106124808,-0.064744118,-0.043942015,0.000376612
1,6,3,1e-07,10,0.52,-0.113112634,-0.070091541,-0.05042277,0.000935646
1,6,3,1e-07,10,0.53,-0.120326804,-0.075864267,-0.058552221,-0.000411761
1,6,3,1e-07,10,0.54,-0.12778386,-0.082060803,-0.066816729,0.000382224
1,6,3,1e-07,10,0.55,-0.135328527,-0.088611339,-0.07361159,0.005710293
1,6,3,1e-04,10,0.45,-0.070052443,-0.039848848,-0.00900802,0.011344969
1,6,3,1e-04,10,0.46,-0.07521604,-0.043188524,-0.013861224,0.010228666
1,6,3,1e-04,10,0.47,-0.08082428,-0.046869589,-0.01931369,0.00865503
1,6,3,1e-04,10,0.48,-0.086747655,-0.050862521,-0.025300636,0.0068331
1,6,3,1e-04,10,0.49,-0.092959683,-0.055183751,-0.030810112,0.004539265
1,6,3,1e-04,10,0.5,-0.099418921,-0.059798997,-0.035482323,0.00314594
1,6,3,1e-04,10,0.51,-0.106131563,-0.064749723,-0.043174193,0.000959263
1,6,3,1e-04,10,0.52,-0.113120527,-0.070078011,-0.051158198,-0.000153248
1,6,3,1e-04,10,0.53,-0.120384399,-0.07587012,-0.058959735,-0.001097397
1,6,3,1e-04,10,0.54,-0.127724283,-0.082037964,-0.066331759,0.003998902
1,6,3,1e-04,10,0.55,-0.135366885,-0.088609229,-0.074811707,-0.000877264
1,6,3,0.1,10,0.45,-0.034637325,-0.016029921,-0.007428541,0.016248798
1,6,3,0.1,10,0.46,-0.039047715,-0.01816026,-0.01208615,0.014705732
1,6,3,0.1,10,0.47,-0.044210666,-0.020617692,-0.018009997,0.01324788
1,6,3,0.1,10,0.48,-0.050497399,-0.023420424,-0.023937461,0.012125003
1,6,3,0.1,10,0.49,-0.056810133,-0.026704843,-0.030082778,0.009924065
1,6,3,0.1,10,0.5,-0.063557175,-0.031325062,-0.035979713,0.00908016
1,6,3,0.1,10,0.51,-0.070752596,-0.035370139,-0.043581324,0.00982566
1,6,3,0.1,10,0.52,-0.078586956,-0.040312825,-0.050683249,0.007880794
1,6,3,0.1,10,0.53,-0.086546041,-0.045953322,-0.058570318,0.009322871
1,6,3,0.1,10,0.54,-0.094480156,-0.052461046,-0.06688337,0.009976766
1,6,3,0.1,10,0.55,-0.10258653,-0.059212705,-0.075175107,0.01415455
1,6,3,1e-07,17.7827941003892,0.45,-0.07003156,-0.039853562,-0.009219313,0.011129718
1,6,3,1e-07,17.7827941003892,0.46,-0.07521494,-0.043190084,-0.012734772,0.010187051
1,6,3,1e-07,17.7827941003892,0.47,-0.080781366,-0.046885089,-0.019047816,0.008188995
1,6,3,1e-07,17.7827941003892,0.48,-0.086715435,-0.0508574,-0.022900055,0.006850685
1,6,3,1e-07,17.7827941003892,0.49,-0.092971881,-0.055155948,-0.03113405,0.005482605
1,6,3,1e-07,17.7827941003892,0.5,-0.099455068,-0.059786454,-0.036628785,0.00264505
1,6,3,1e-07,17.7827941003892,0.51,-0.106087467,-0.06474562,-0.042530054,0.00199888
1,6,3,1e-07,17.7827941003892,0.52,-0.113129787,-0.070086092,-0.050620599,0.001653181
1,6,3,1e-07,17.7827941003892,0.53,-0.120333447,-0.075854482,-0.058252734,0.003957745
1,6,3,1e-07,17.7827941003892,0.54,-0.127723402,-0.082054574,-0.065186984,0.000160547
1,6,3,1e-07,17.7827941003892,0.55,-0.135287936,-0.088614963,-0.07414597,0.002418491
1,6,3,1e-04,17.7827941003892,0.45,-0.07002555,-0.039848164,-0.008910062,0.010772004
1,6,3,1e-04,17.7827941003892,0.46,-0.075213685,-0.043187708,-0.013464719,0.009747192
1,6,3,1e-04,17.7827941003892,0.47,-0.08081082,-0.046891974,-0.019183634,0.009136516
1,6,3,1e-04,17.7827941003892,0.48,-0.08667607,-0.05086125,-0.023846539,0.008379242
1,6,3,1e-04,17.7827941003892,0.49,-0.092979607,-0.055166609,-0.031068838,0.004489282
1,6,3,1e-04,17.7827941003892,0.5,-0.099449867,-0.059786101,-0.036991838,0.002299029
1,6,3,1e-04,17.7827941003892,0.51,-0.106127998,-0.064744146,-0.043602874,0.001271987
1,6,3,1e-04,17.7827941003892,0.52,-0.113156413,-0.070081532,-0.051435142,-0.001727373
1,6,3,1e-04,17.7827941003892,0.53,-0.12032392,-0.075861953,-0.058122461,0.001398383
1,6,3,1e-04,17.7827941003892,0.54,-0.127744554,-0.082056736,-0.066208516,-0.001995323
1,6,3,1e-04,17.7827941003892,0.55,-0.13532065,-0.088608737,-0.07423235,-0.000269475
1,6,3,0.1,17.7827941003892,0.45,-0.033666851,-0.016447159,-0.008712807,0.016809983
1,6,3,0.1,17.7827941003892,0.46,-0.039025237,-0.017965974,-0.01044589,0.015404195
1,6,3,0.1,17.7827941003892,0.47,-0.044718155,-0.02037818,-0.017285535,0.014624238
1,6,3,0.1,17.7827941003892,0.48,-0.050383126,-0.023509033,-0.023679167,0.013264134
1,6,3,0.1,17.7827941003892,0.49,-0.057353958,-0.026628139,-0.030440576,0.011051101
1,6,3,0.1,17.7827941003892,0.5,-0.063755781,-0.030734362,-0.036515287,0.008635935
1,6,3,0.1,17.7827941003892,0.51,-0.070519058,-0.035533225,-0.043262685,0.007140065
1,6,3,0.1,17.7827941003892,0.52,-0.078595273,-0.040532554,-0.051021455,0.00827721
1,6,3,0.1,17.7827941003892,0.53,-0.086875878,-0.046336784,-0.05879491,0.011213838
1,6,3,0.1,17.7827941003892,0.54,-0.094438004,-0.052737767,-0.066951683,0.01139494
1,6,3,0.1,17.7827941003892,0.55,-0.102654831,-0.059530251,-0.07565487,0.009041824
1,7,3,1e-07,0.0562341325190349,0.45,-0.068811867,-0.038334643,0.107565934,0.002665897
1,7,3,1e-07,0.0562341325190349,0.46,-0.072589002,-0.041754663,0.105357086,-0.008637887
1,7,3,1e-07,0.0562341325190349,0.47,-0.07676302,-0.045614438,0.099197572,-0.000548047
1,7,3,1e-07,0.0562341325190349,0.48,-0.081278487,-0.049817061,0.08773112,-0.007666204
1,7,3,1e-07,0.0562341325190349,0.49,-0.086332636,-0.05439938,-0.016008674,-0.016392208
1,7,3,1e-07,0.0562341325190349,0.5,-0.091813695,-0.059314455,0.09272911,-0.015561333
1,7,3,1e-07,0.0562341325190349,0.51,-0.097652649,-0.064597728,0.073584982,-0.017517341
1,7,3,1e-07,0.0562341325190349,0.52,-0.103980222,-0.070152843,0.081075994,-0.025502022
1,7,3,1e-07,0.0562341325190349,0.53,-0.110687037,-0.076066404,-0.036804824,-0.032894633
1,7,3,1e-07,0.0562341325190349,0.54,-0.117734314,-0.082251945,0.073391614,-0.039307618
1,7,3,1e-07,0.0562341325190349,0.55,-0.124957248,-0.088765901,0.036379865,-0.044305615
1,7,3,1e-04,0.0562341325190349,0.45,-0.068794528,-0.038309853,0.110609043,0.003672725
1,7,3,1e-04,0.0562341325190349,0.46,-0.072622021,-0.041765679,0.115242048,-0.003499978
1,7,3,1e-04,0.0562341325190349,0.47,-0.07674208,-0.045622558,0.106322471,-0.00778854
1,7,3,1e-04,0.0562341325190349,0.48,-0.081291454,-0.049827164,0.096588562,-0.010119254
1,7,3,1e-04,0.0562341325190349,0.49,-0.086322559,-0.054383492,0.079652682,-0.01768241
1,7,3,1e-04,0.0562341325190349,0.5,-0.091810186,-0.059316219,0.079053036,-0.02055208
1,7,3,1e-04,0.0562341325190349,0.51,-0.097681863,-0.064599534,0.08966416,-0.021361579
1,7,3,1e-04,0.0562341325190349,0.52,-0.103979061,-0.070146363,0.061263879,-0.02065112
1,7,3,1e-04,0.0562341325190349,0.53,-0.110676469,-0.076054043,-0.026827565,-0.034053127
1,7,3,1e-04,0.0562341325190349,0.54,-0.117730604,-0.082259381,0.049317223,-0.032524466
1,7,3,1e-04,0.0562341325190349,0.55,-0.124978675,-0.088781114,0.05420512,-0.052266062
1,7,3,0.1,0.0562341325190349,0.45,-0.048074613,-0.018375581,0.061920011,0.002743637
1,7,3,0.1,0.0562341325190349,0.46,-0.049468755,-0.020608656,0.085871154,-0.001590505
1,7,3,0.1,0.0562341325190349,0.47,-0.052122681,-0.019394775,-0.013556981,-0.012047286
1,7,3,0.1,0.0562341325190349,0.48,-0.053030126,-0.02940758,0.038125475,-0.007982415
1,7,3,0.1,0.0562341325190349,0.49,-0.066215939,-0.029713416,0.085401906,-0.007881238
1,7,3,0.1,0.0562341325190349,0.5,-0.071434609,-0.037633878,0.092116729,-0.014959172
1,7,3,0.1,0.0562341325190349,0.51,-0.080233495,-0.043816741,0.078565162,-0.021147814
1,7,3,0.1,0.0562341325190349,0.52,-0.085235458,-0.046616792,0.067093534,-0.022211475
1,7,3,0.1,0.0562341325190349,0.53,-0.091780736,-0.058702901,0.055897423,-0.02902698
1,7,3,0.1,0.0562341325190349,0.54,-0.095064526,-0.063555371,0.04056461,-0.038577102
1,7,3,0.1,0.0562341325190349,0.55,-0.104874116,-0.073340515,-0.013370306,-0.049677727
1,7,3,1e-07,0.1,0.45,-0.068802944,-0.038334802,0.014716931,0.00321306
1,7,3,1e-07,0.1,0.46,-0.072604076,-0.041774325,0.108110959,-0.00207807
1,7,3,1e-07,0.1,0.47,-0.076804699,-0.045614263,0.028966024,-0.007288424
1,7,3,1e-07,0.1,0.48,-0.081338613,-0.049818863,0.084665042,-0.006224054
1,7,3,1e-07,0.1,0.49,-0.086336371,-0.054394954,0.016893124,-0.012079964
1,7,3,1e-07,0.1,0.5,-0.091774729,-0.059306242,0.083897985,-0.018027491
1,7,3,1e-07,0.1,0.51,-0.09769457,-0.064590128,0.068603211,-0.021253448
1,7,3,1e-07,0.1,0.52,-0.104019826,-0.070157033,0.00265379,-0.028610243
1,7,3,1e-07,0.1,0.53,-0.110700835,-0.07605383,0.061129975,-0.033601891
1,7,3,1e-07,0.1,0.54,-0.117691757,-0.082252814,0.07027811,-0.041842721
1,7,3,1e-07,0.1,0.55,-0.125025587,-0.088773217,-0.017522098,-0.046677798
1,7,3,1e-04,0.1,0.45,-0.068820113,-0.03833247,0.030504664,-8.12e-05
1,7,3,1e-04,0.1,0.46,-0.072641289,-0.041760467,0.091945151,-0.003233788
1,7,3,1e-04,0.1,0.47,-0.076772208,-0.0456092,0.062841735,-0.007322045
1,7,3,1e-04,0.1,0.48,-0.081318901,-0.049816778,0.053263213,-0.007223137
1,7,3,1e-04,0.1,0.49,-0.086329086,-0.054396795,-0.011197236,-0.013219283
1,7,3,1e-04,0.1,0.5,-0.091806522,-0.05932762,0.075383821,-0.018111289
1,7,3,1e-04,0.1,0.51,-0.097689839,-0.064608414,0.076031875,-0.021301261
1,7,3,1e-04,0.1,0.52,-0.103957392,-0.07014799,0.04421968,-0.027357896
1,7,3,1e-04,0.1,0.53,-0.110675462,-0.076043799,0.048158051,-0.031215416
1,7,3,1e-04,0.1,0.54,-0.117744753,-0.082247924,0.032177643,-0.036916946
1,7,3,1e-04,0.1,0.55,-0.124969319,-0.088778773,0.004342072,-0.048776002
1,7,3,0.1,0.1,0.45,-0.043485858,-0.014823783,-0.002553353,0.001108457
1,7,3,0.1,0.1,0.46,-0.050735834,-0.020713356,0.054575643,-0.004909024
1,7,3,0.1,0.1,0.47,-0.05322754,-0.021508439,-0.009017604,-0.00492313
1,7,3,0.1,0.1,0.48,-0.059731866,-0.02330807,0.000198064,-0.009998172
1,7,3,0.1,0.1,0.49,-0.065306755,-0.030023202,-0.001956859,-0.010264496
1,7,3,0.1,0.1,0.5,-0.072589462,-0.033232829,0.076529196,-0.020354435
1,7,3,0.1,0.1,0.51,-0.07732677,-0.038859102,0.074156801,-0.019659589
1,7,3,0.1,0.1,0.52,-0.083062888,-0.045822538,-0.021174791,-0.02671865
1,7,3,0.1,0.1,0.53,-0.090447081,-0.051423962,0.073636914,-0.036250242
1,7,3,0.1,0.1,0.54,-0.097168056,-0.061436351,0.068920375,-0.038064452
1,7,3,0.1,0.1,0.55,-0.106268529,-0.072251002,0.042565701,-0.047647669
1,7,3,1e-07,0.177827941003892,0.45,-0.068832938,-0.038319389,0.01321626,-0.000370669
1,7,3,1e-07,0.177827941003892,0.46,-0.072571791,-0.041754582,-3.68e-05,-0.003433274
1,7,3,1e-07,0.177827941003892,0.47,-0.076752392,-0.045607903,-0.004833447,-0.005354918
1,7,3,1e-07,0.177827941003892,0.48,-0.081332413,-0.049817873,-0.013987146,-0.009131883
1,7,3,1e-07,0.177827941003892,0.49,-0.086363994,-0.054389293,0.016871269,-0.015254667
1,7,3,1e-07,0.177827941003892,0.5,-0.091812966,-0.059317319,0.034064362,-0.020419941
1,7,3,1e-07,0.177827941003892,0.51,-0.097686921,-0.064600884,0.000182297,-0.023887033
1,7,3,1e-07,0.177827941003892,0.52,-0.10403607,-0.070154451,0.02136131,-0.030096382
1,7,3,1e-07,0.177827941003892,0.53,-0.110654354,-0.076059156,-0.014897174,-0.03316559
1,7,3,1e-07,0.177827941003892,0.54,-0.117727342,-0.082254342,-0.013937321,-0.041647145
1,7,3,1e-07,0.177827941003892,0.55,-0.124960341,-0.088774722,-0.047770014,-0.048454395
1,7,3,1e-04,0.177827941003892,0.45,-0.06882118,-0.038331482,0.019054277,-0.001363575
1,7,3,1e-04,0.177827941003892,0.46,-0.072646273,-0.041757988,0.002166728,-0.00332409
1,7,3,1e-04,0.177827941003892,0.47,-0.076780398,-0.045604464,0.003323008,-0.005553628
1,7,3,1e-04,0.177827941003892,0.48,-0.081337819,-0.049819466,-0.003705441,-0.009419623
1,7,3,1e-04,0.177827941003892,0.49,-0.086331695,-0.054397564,0.003810949,-0.014181867
1,7,3,1e-04,0.177827941003892,0.5,-0.091792246,-0.059312894,0.003529255,-0.019538821
1,7,3,1e-04,0.177827941003892,0.51,-0.097711621,-0.064599541,0.013041536,-0.024136285
1,7,3,1e-04,0.177827941003892,0.52,-0.104014648,-0.070149227,0.012694356,-0.027994494
1,7,3,1e-04,0.177827941003892,0.53,-0.110715129,-0.076057247,-0.007304988,-0.035706347
1,7,3,1e-04,0.177827941003892,0.54,-0.117748809,-0.082242903,-0.011515729,-0.043329335
1,7,3,1e-04,0.177827941003892,0.55,-0.124941789,-0.08877327,-0.020748706,-0.049509318
1,7,3,0.1,0.177827941003892,0.45,-0.039935672,-0.010053925,-0.002726047,0.000602029
1,7,3,0.1,0.177827941003892,0.46,-0.044028219,-0.013399261,-0.007241539,-0.002251619
1,7,3,0.1,0.177827941003892,0.47,-0.050868728,-0.01710666,-0.010714247,-0.005861453
1,7,3,0.1,0.177827941003892,0.48,-0.053005525,-0.020829741,-0.011528222,-0.008902629
1,7,3,0.1,0.177827941003892,0.49,-0.060828429,-0.026279872,-0.018312288,-0.013984717
1,7,3,0.1,0.177827941003892,0.5,-0.06949776,-0.030194721,-0.020914813,-0.019979666
1,7,3,0.1,0.177827941003892,0.51,-0.074359572,-0.035779907,-0.002812034,-0.024320139
1,7,3,0.1,0.177827941003892,0.52,-0.079677795,-0.043873077,-0.030064435,-0.02949859
1,7,3,0.1,0.177827941003892,0.53,-0.087937239,-0.050993131,-0.032437814,-0.036157968
1,7,3,0.1,0.177827941003892,0.54,-0.094221526,-0.060182746,0.005311821,-0.043198439
1,7,3,0.1,0.177827941003892,0.55,-0.103034101,-0.067237268,-0.040575631,-0.04999238
1,7,3,1e-07,0.316227766016838,0.45,-0.06880133,-0.038323982,0.003906358,-0.001412637
1,7,3,1e-07,0.316227766016838,0.46,-0.072607552,-0.041754014,-0.001473388,-0.004281051
1,7,3,1e-07,0.316227766016838,0.47,-0.076737884,-0.045611373,-0.01121669,-0.007474795
1,7,3,1e-07,0.316227766016838,0.48,-0.081357247,-0.049822175,-0.019401637,-0.010727744
1,7,3,1e-07,0.316227766016838,0.49,-0.086316763,-0.054386373,-0.016568023,-0.014635853
1,7,3,1e-07,0.316227766016838,0.5,-0.091796524,-0.059311584,-0.021614023,-0.020068945
1,7,3,1e-07,0.316227766016838,0.51,-0.097714324,-0.064601084,-0.023383868,-0.024669364
1,7,3,1e-07,0.316227766016838,0.52,-0.104007229,-0.07014798,-0.025376693,-0.028794168
1,7,3,1e-07,0.316227766016838,0.53,-0.11070126,-0.076046161,-0.031281869,-0.03636119
1,7,3,1e-07,0.316227766016838,0.54,-0.117714197,-0.08226685,-0.031934896,-0.04318274
1,7,3,1e-07,0.316227766016838,0.55,-0.124999806,-0.088783089,-0.032733258,-0.048890308
1,7,3,1e-04,0.316227766016838,0.45,-0.06883054,-0.038324306,-0.003488755,0.00025745
1,7,3,1e-04,0.316227766016838,0.46,-0.072603784,-0.041767855,-0.002354973,-0.003568738
1,7,3,1e-04,0.316227766016838,0.47,-0.076754005,-0.045607157,-0.009267328,-0.007056547
1,7,3,1e-04,0.316227766016838,0.48,-0.081342496,-0.049827462,-0.010668729,-0.011116596
1,7,3,1e-04,0.316227766016838,0.49,-0.086359021,-0.054384092,-0.01908479,-0.014451587
1,7,3,1e-04,0.316227766016838,0.5,-0.091763865,-0.059316192,-0.02074509,-0.019899486
1,7,3,1e-04,0.316227766016838,0.51,-0.097691692,-0.064598495,-0.021980108,-0.024285229
1,7,3,1e-04,0.316227766016838,0.52,-0.103997854,-0.070153933,-0.030055408,-0.030043291
1,7,3,1e-04,0.316227766016838,0.53,-0.110692215,-0.076038114,-0.033869182,-0.036912852
1,7,3,1e-04,0.316227766016838,0.54,-0.117706491,-0.082230089,-0.036085406,-0.042104362
1,7,3,1e-04,0.316227766016838,0.55,-0.125005877,-0.088766154,-0.042369334,-0.049420742
1,7,3,0.1,0.316227766016838,0.45,-0.044278637,-0.010952617,-0.006502282,-0.000449983
1,7,3,0.1,0.316227766016838,0.46,-0.047344719,-0.01445304,-0.009767337,-0.00396109
1,7,3,0.1,0.316227766016838,0.47,-0.050984108,-0.018131288,-0.01549026,-0.006710251
1,7,3,0.1,0.316227766016838,0.48,-0.055529516,-0.023150964,-0.019444717,-0.010870304
1,7,3,0.1,0.316227766016838,0.49,-0.058788357,-0.027256033,-0.022013288,-0.01483041
1,7,3,0.1,0.316227766016838,0.5,-0.063965812,-0.033415618,-0.026468717,-0.019981545
1,7,3,0.1,0.316227766016838,0.51,-0.071938492,-0.038717204,-0.029962275,-0.02451927
1,7,3,0.1,0.316227766016838,0.52,-0.078087403,-0.046339405,-0.027609445,-0.029874619
1,7,3,0.1,0.316227766016838,0.53,-0.082976388,-0.052979152,-0.035484797,-0.037153955
1,7,3,0.1,0.316227766016838,0.54,-0.091117464,-0.060055365,-0.040721975,-0.042302733
1,7,3,0.1,0.316227766016838,0.55,-0.099604169,-0.06864474,-0.041805207,-0.050429831
1,7,3,1e-07,0.562341325190349,0.45,-0.068803895,-0.03832397,-0.005109958,-0.001828828
1,7,3,1e-07,0.562341325190349,0.46,-0.072657631,-0.041761487,-0.007524199,-0.004995886
1,7,3,1e-07,0.562341325190349,0.47,-0.076748962,-0.045611658,-0.014170937,-0.008370146
1,7,3,1e-07,0.562341325190349,0.48,-0.081336073,-0.049818756,-0.018518378,-0.01134061
1,7,3,1e-07,0.562341325190349,0.49,-0.086339326,-0.054377883,-0.025385319,-0.015522028
1,7,3,1e-07,0.562341325190349,0.5,-0.091785037,-0.059305944,-0.025691187,-0.01961635
1,7,3,1e-07,0.562341325190349,0.51,-0.097705071,-0.064598057,-0.031579422,-0.025494728
1,7,3,1e-07,0.562341325190349,0.52,-0.103997641,-0.070139797,-0.035553921,-0.030346922
1,7,3,1e-07,0.562341325190349,0.53,-0.110714262,-0.076051867,-0.037538487,-0.036081715
1,7,3,1e-07,0.562341325190349,0.54,-0.117699096,-0.082240831,-0.042839865,-0.04265388
1,7,3,1e-07,0.562341325190349,0.55,-0.125008928,-0.088777442,-0.049627463,-0.049097978
1,7,3,1e-04,0.562341325190349,0.45,-0.068802145,-0.038319134,-0.004517423,-0.002094955
1,7,3,1e-04,0.562341325190349,0.46,-0.072585933,-0.041774388,-0.009987291,-0.004922998
1,7,3,1e-04,0.562341325190349,0.47,-0.076748576,-0.045611374,-0.013742929,-0.008142509
1,7,3,1e-04,0.562341325190349,0.48,-0.081295773,-0.049820998,-0.020089335,-0.011800165
1,7,3,1e-04,0.562341325190349,0.49,-0.086319125,-0.054395075,-0.01987515,-0.015638272
1,7,3,1e-04,0.562341325190349,0.5,-0.091805886,-0.05931837,-0.028255393,-0.020105205
1,7,3,1e-04,0.562341325190349,0.51,-0.097674194,-0.064601319,-0.031021622,-0.024450155
1,7,3,1e-04,0.562341325190349,0.52,-0.103995736,-0.070170107,-0.032776052,-0.030214117
1,7,3,1e-04,0.562341325190349,0.53,-0.110729641,-0.076049126,-0.037506757,-0.03572547
1,7,3,1e-04,0.562341325190349,0.54,-0.117750219,-0.082252996,-0.042062587,-0.042467997
1,7,3,1e-04,0.562341325190349,0.55,-0.124957496,-0.088768768,-0.043007284,-0.049178016
1,7,3,0.1,0.562341325190349,0.45,-0.045243075,-0.011690451,-0.006097615,-0.000671939
1,7,3,0.1,0.562341325190349,0.46,-0.048843679,-0.015124754,-0.010133398,-0.00324622
1,7,3,0.1,0.562341325190349,0.47,-0.053123836,-0.019611786,-0.014548621,-0.006316757
1,7,3,0.1,0.562341325190349,0.48,-0.054777132,-0.023495292,-0.018941099,-0.010637091
1,7,3,0.1,0.562341325190349,0.49,-0.059427995,-0.028189104,-0.022141022,-0.015046678
1,7,3,0.1,0.562341325190349,0.5,-0.064420089,-0.034319409,-0.025049725,-0.019272487
1,7,3,0.1,0.562341325190349,0.51,-0.07315203,-0.039631198,-0.027512811,-0.024530836
1,7,3,0.1,0.562341325190349,0.52,-0.076491288,-0.045177609,-0.032637271,-0.03004249
1,7,3,0.1,0.562341325190349,0.53,-0.085331954,-0.053049161,-0.033089312,-0.03548518
1,7,3,0.1,0.562341325190349,0.54,-0.089582994,-0.061585408,-0.037893595,-0.041523654
1,7,3,0.1,0.562341325190349,0.55,-0.097674599,-0.068574239,-0.037127558,-0.048907706
1,7,3,1e-07,1,0.45,-0.068801309,-0.038328352,-0.005108057,-0.001443045
1,7,3,1e-07,1,0.46,-0.072578879,-0.041762798,-0.009853704,-0.004716437
1,7,3,1e-07,1,0.47,-0.076776551,-0.045590485,-0.014977203,-0.00717188
1,7,3,1e-07,1,0.48,-0.081305871,-0.049821596,-0.019525307,-0.011196797
1,7,3,1e-07,1,0.49,-0.086327722,-0.054389467,-0.023799093,-0.015576055
1,7,3,1e-07,1,0.5,-0.091806043,-0.059315067,-0.02783165,-0.020068784
1,7,3,1e-07,1,0.51,-0.097713586,-0.064584399,-0.033494947,-0.024511199
1,7,3,1e-07,1,0.52,-0.103989608,-0.070157856,-0.036551156,-0.029390579
1,7,3,1e-07,1,0.53,-0.11070426,-0.076058999,-0.041568002,-0.036012977
1,7,3,1e-07,1,0.54,-0.117769382,-0.082251854,-0.046021778,-0.041365214
1,7,3,1e-07,1,0.55,-0.12496267,-0.088766762,-0.048346158,-0.048486997
1,7,3,1e-04,1,0.45,-0.068805746,-0.038327451,-0.005066806,-0.001715789
1,7,3,1e-04,1,0.46,-0.072637894,-0.041766564,-0.009735228,-0.004605667
1,7,3,1e-04,1,0.47,-0.076760392,-0.045600671,-0.014200816,-0.007980611
1,7,3,1e-04,1,0.48,-0.081330784,-0.049806699,-0.018580039,-0.011265106
1,7,3,1e-04,1,0.49,-0.086324326,-0.054390134,-0.023251824,-0.015445522
1,7,3,1e-04,1,0.5,-0.091834175,-0.059315984,-0.02928997,-0.019300404
1,7,3,1e-04,1,0.51,-0.097686522,-0.06458106,-0.026607241,-0.024577464
1,7,3,1e-04,1,0.52,-0.104020519,-0.070150602,-0.03428988,-0.030327765
1,7,3,1e-04,1,0.53,-0.110689522,-0.076035195,-0.039765375,-0.035981636
1,7,3,1e-04,1,0.54,-0.117727801,-0.082239799,-0.044876347,-0.04188384
1,7,3,1e-04,1,0.55,-0.124951426,-0.088763304,-0.04756403,-0.047794326
1,7,3,0.1,1,0.45,-0.045411552,-0.011746252,-0.005414552,-0.000126015
