"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,1,3,0.1,0.316227766016838,0.46,-0.0203348147926547,-4.35519306104781e-05,0.00644924151674483,0.026842092197761
1,1,3,0.1,0.316227766016838,0.47,-0.024179842417607,-0.00409900314493303,0.000904365907657644,0.0236620698129656
1,1,3,0.1,0.316227766016838,0.48,-0.0307668459585683,-0.0103469080625289,-0.00342109757452923,0.020907647715509
1,1,3,0.1,0.316227766016838,0.49,-0.0372308945179903,-0.0139105781314284,-0.0106659475720554,0.0172324382579167
1,1,3,0.1,0.316227766016838,0.5,-0.0424630591333208,-0.0179485996059766,-0.0154927691352766,0.0117473768523905
1,1,3,0.1,0.316227766016838,0.51,-0.049441416463419,-0.0259241849437377,-0.0230320828076417,0.00762901897231872
1,1,3,0.1,0.316227766016838,0.52,-0.0551306871144832,-0.0285887627656384,-0.0306193580601365,0.00152533709581298
1,1,3,0.1,0.316227766016838,0.53,-0.0641886993338114,-0.0352608753763907,-0.0366551085264604,-0.00266925725779333
1,1,3,0.1,0.316227766016838,0.54,-0.0708626453297752,-0.0419184231023305,-0.045076668247124,-0.0108031460390274
1,1,3,0.1,0.316227766016838,0.55,-0.0781446455642876,-0.0518434836861403,-0.0539353931346424,-0.0195330218740582
1,1,3,1e-07,0.562341325190349,0.45,-0.049277865675034,-0.0303752302311129,0.006925840284066,0.0199316555520855
1,1,3,1e-07,0.562341325190349,0.46,-0.0543590794147355,-0.034644825119159,0.00256222846819501,0.0185413796198188
1,1,3,1e-07,0.562341325190349,0.47,-0.0597390195875757,-0.0393171560636672,-0.00164076698331467,0.0169491195984705
1,1,3,1e-07,0.562341325190349,0.48,-0.0654193565888932,-0.0443973815091025,-0.00535079099356833,0.0154473766842916
1,1,3,1e-07,0.562341325190349,0.49,-0.0713487221174806,-0.0498330861802297,-0.0104542594862668,0.012012763495569
1,1,3,1e-07,0.562341325190349,0.5,-0.0775176628520509,-0.0555749105754507,-0.0154113778191204,0.00761782210673352
1,1,3,1e-07,0.562341325190349,0.51,-0.0840227345452171,-0.0615990671671145,-0.0222908091394796,0.00349135281807585
1,1,3,1e-07,0.562341325190349,0.52,-0.0907907508979754,-0.0679745069525498,-0.0289128251178831,-0.00148682810662051
1,1,3,1e-07,0.562341325190349,0.53,-0.0977206261330698,-0.0746472806964062,-0.0353655860020863,-0.00714791806890872
1,1,3,1e-07,0.562341325190349,0.54,-0.104794634190083,-0.0815638527533706,-0.0425340112229596,-0.0124860565122198
1,1,3,1e-07,0.562341325190349,0.55,-0.112045081553969,-0.0886519085056561,-0.0512671471876877,-0.0194765083902603
1,1,3,1e-04,0.562341325190349,0.45,-0.0492797501071886,-0.0303709107524952,0.00560910139127135,0.0191492279939241
1,1,3,1e-04,0.562341325190349,0.46,-0.0543686446884292,-0.0346478473341903,0.00186735395625282,0.018207060481379
1,1,3,1e-04,0.562341325190349,0.47,-0.059736437095936,-0.0393098900591548,-0.00144196182090265,0.016840759856302
1,1,3,1e-04,0.562341325190349,0.48,-0.0654259338245586,-0.0444025479649104,-0.00452423299703576,0.0149462241778921
1,1,3,1e-04,0.562341325190349,0.49,-0.0713397359381042,-0.0498351795936278,-0.0117376163639019,0.0116429988933341
1,1,3,1e-04,0.562341325190349,0.5,-0.0775234335837032,-0.055578927488632,-0.0134411531965523,0.00732528599156815
1,1,3,1e-04,0.562341325190349,0.51,-0.0840378608166938,-0.061602871657166,-0.0232624223767866,0.00422606878539693
1,1,3,1e-04,0.562341325190349,0.52,-0.0907940960052082,-0.0679759362346447,-0.0298480385204582,-0.00154619536696966
1,1,3,1e-04,0.562341325190349,0.53,-0.097727490529546,-0.0746484705290164,-0.0357216248254933,-0.00669278029608413
1,1,3,1e-04,0.562341325190349,0.54,-0.104790847698607,-0.0815601971870587,-0.0430369314025507,-0.0127219169367033
1,1,3,1e-04,0.562341325190349,0.55,-0.112043258312909,-0.0886523971690334,-0.0514125222766951,-0.0191445368590785
1,1,3,0.1,0.562341325190349,0.45,-0.0168908060032991,-0.0015595331400319,0.0128098713962774,0.028033178997805
1,1,3,0.1,0.562341325190349,0.46,-0.0202292268588468,-0.00303540146686706,0.00848607001447485,0.0271439775241862
1,1,3,0.1,0.562341325190349,0.47,-0.0244637398079732,-0.00753662243199165,0.00439819340360208,0.0246335721675178
1,1,3,0.1,0.562341325190349,0.48,-0.0309361683332849,-0.0103991455208446,-0.00190156131174497,0.021603324491844
1,1,3,0.1,0.562341325190349,0.49,-0.0360591116475881,-0.0181772861341014,-0.00782471175242219,0.0181726517455446
1,1,3,0.1,0.562341325190349,0.5,-0.0423258682654398,-0.0217771474344325,-0.0143445249586537,0.0127384596019009
1,1,3,0.1,0.562341325190349,0.51,-0.04865137474508,-0.0274994314985234,-0.0204396688430874,0.00877530315027766
1,1,3,0.1,0.562341325190349,0.52,-0.055831418130362,-0.0318156868532891,-0.027950289341231,0.00307090509197233
1,1,3,0.1,0.562341325190349,0.53,-0.0630810951353116,-0.0358102314337523,-0.0357056086072272,-0.00240239483839161
1,1,3,0.1,0.562341325190349,0.54,-0.0697580086373562,-0.0425561067625831,-0.0433451275594904,-0.00944074157750701
1,1,3,0.1,0.562341325190349,0.55,-0.0776099673622901,-0.0511111442642726,-0.0512868732019754,-0.0165011585734945
1,1,3,1e-07,1,0.45,-0.049290096943974,-0.0303740433462556,0.00976444960037773,0.0204341344058848
1,1,3,1e-07,1,0.46,-0.0543548255048823,-0.034646500684595,0.00693661460365726,0.0193768545356283
1,1,3,1e-07,1,0.47,-0.0597553564502025,-0.0393154806821826,0.00250452334105074,0.0180583107161
1,1,3,1e-07,1,0.48,-0.0654335251976778,-0.044404586921134,-0.00166640885271579,0.0159597276927727
1,1,3,1e-07,1,0.49,-0.0713477770209018,-0.0498310486661788,-0.0076440922202042,0.0126850695182099
1,1,3,1e-07,1,0.5,-0.0775225783245041,-0.0555699584898119,-0.0133263934429361,0.00971590376195789
1,1,3,1e-07,1,0.51,-0.0840271422866331,-0.0615990723249765,-0.0190790585876224,0.005468156137709
1,1,3,1e-07,1,0.52,-0.0907860421522478,-0.0679784864059622,-0.0261423681965848,0.000545045081941794
1,1,3,1e-07,1,0.53,-0.0977032466220683,-0.0746516266440571,-0.032604963785474,-0.00459897183340882
1,1,3,1e-07,1,0.54,-0.10480520543839,-0.0815713455413964,-0.0407186068994106,-0.0108964289657696
1,1,3,1e-07,1,0.55,-0.112046284447192,-0.0886558016168989,-0.0488833037391505,-0.0174550184906138
1,1,3,1e-04,1,0.45,-0.0492867420687829,-0.0303749587461811,0.00956695862388934,0.0209209932643785
1,1,3,1e-04,1,0.46,-0.0543675865485345,-0.0346435285668138,0.00549237285958862,0.0199252415399607
1,1,3,1e-04,1,0.47,-0.0597437425633913,-0.0393179594764592,0.00223064723024755,0.0185838881729172
1,1,3,1e-04,1,0.48,-0.0654344467742754,-0.044396889802208,-0.00239304706252679,0.0159855782781982
1,1,3,1e-04,1,0.49,-0.071341625531861,-0.0498403332333092,-0.00760901179766431,0.0126073247958199
1,1,3,1e-04,1,0.5,-0.0775205408494565,-0.0555704682952805,-0.0126545967857754,0.00960970125924201
1,1,3,1e-04,1,0.51,-0.0840418026165933,-0.061595779068737,-0.0193835947462758,0.00480064791271735
1,1,3,1e-04,1,0.52,-0.0907997610952493,-0.0679778280261399,-0.0265413510198704,0.00102400640233862
1,1,3,1e-04,1,0.53,-0.0977316076420164,-0.0746484276075476,-0.0336422600091588,-0.00475808288510021
1,1,3,1e-04,1,0.54,-0.104799012686519,-0.0815652398820539,-0.0406803089892589,-0.0107336853035724
1,1,3,1e-04,1,0.55,-0.112046717498935,-0.0886510511674726,-0.0488429023477173,-0.0173924251223842
1,1,3,0.1,1,0.45,-0.0156877742600352,-0.00144753764193846,0.015907439996165,0.0289924003338212
1,1,3,0.1,1,0.46,-0.019023558902629,-0.00569117246537454,0.0115719897838133,0.0277499448297055
1,1,3,0.1,1,0.47,-0.0238518739813843,-0.00661690567681147,0.0067811200136975,0.0250364449316929
1,1,3,0.1,1,0.48,-0.0308287115072146,-0.0115225213729382,0.000731315603369731,0.0234370162026121
1,1,3,0.1,1,0.49,-0.0363838180454677,-0.0160636542087721,-0.00578873158619076,0.0193980996217369
1,1,3,0.1,1,0.5,-0.0419686073406403,-0.0205332963744017,-0.0118842408606452,0.0154586718202463
1,1,3,0.1,1,0.51,-0.048247590459623,-0.0295474703802015,-0.0187410837755628,0.00972092453442886
1,1,3,0.1,1,0.52,-0.0545014258959335,-0.0315516736882873,-0.0260062735372075,0.00482871849598682
1,1,3,0.1,1,0.53,-0.0626400653013731,-0.0404991155789817,-0.0336663334774435,-0.00136039782862892
1,1,3,0.1,1,0.54,-0.0693720509691566,-0.0445605424273152,-0.041518820705473,-0.00778574718266386
1,1,3,0.1,1,0.55,-0.0771254946600121,-0.0504482524837711,-0.0495200670062169,-0.015588676730688
1,1,3,1e-07,1.77827941003892,0.45,-0.0492929315444869,-0.0303711795340426,0.0104200238183607,0.0216444654844764
1,1,3,1e-07,1.77827941003892,0.46,-0.0543594742885698,-0.0346411600865135,0.00675562915008337,0.0201149541396438
1,1,3,1e-07,1.77827941003892,0.47,-0.0597441324295188,-0.0393177765368448,0.00321193120605492,0.0190752736674426
1,1,3,1e-07,1.77827941003892,0.48,-0.0654175493857685,-0.0444026985451089,-0.00166355925954861,0.0174210288060169
1,1,3,1e-07,1.77827941003892,0.49,-0.0713365328098165,-0.0498376217409193,-0.00657614611012951,0.0140481874435036
1,1,3,1e-07,1.77827941003892,0.5,-0.0775208339680573,-0.0555809344191173,-0.0121630996501592,0.0093503794981814
1,1,3,1e-07,1.77827941003892,0.51,-0.0840511903038371,-0.0616007813496304,-0.0188598530460265,0.00570178667977188
1,1,3,1e-07,1.77827941003892,0.52,-0.0907935822845907,-0.0679748977762699,-0.0251081366793941,0.000999031329090415
1,1,3,1e-07,1.77827941003892,0.53,-0.0977177144650097,-0.0746429726127656,-0.0324320787974501,-0.00405187891157587
1,1,3,1e-07,1.77827941003892,0.54,-0.104805895693809,-0.081564940632901,-0.0401196315191597,-0.00997766541236565
1,1,3,1e-07,1.77827941003892,0.55,-0.112041163188905,-0.0886508742109905,-0.0474121766305287,-0.0170098889685199
1,1,3,1e-04,1.77827941003892,0.45,-0.0492869829740361,-0.0303718126099872,0.0103183544114034,0.0209392582878521
1,1,3,1e-04,1.77827941003892,0.46,-0.0543450760879396,-0.0346438534301488,0.0076266490195476,0.0208485390312929
1,1,3,1e-04,1.77827941003892,0.47,-0.0597417025341121,-0.0393149902403826,0.0032333348839338,0.0191157768906863
1,1,3,1e-04,1.77827941003892,0.48,-0.0654292412230693,-0.0444012247248135,-0.0016444676404086,0.0169299043276642
1,1,3,1e-04,1.77827941003892,0.49,-0.071336619234065,-0.0498361288329441,-0.00640018405424081,0.0143626080282257
1,1,3,1e-04,1.77827941003892,0.5,-0.0775269688430622,-0.0555778404299912,-0.0122388744433378,0.0103068125091517
1,1,3,1e-04,1.77827941003892,0.51,-0.0840157149550827,-0.0616003113675939,-0.0173323135323973,0.00612460793515287
1,1,3,1e-04,1.77827941003892,0.52,-0.0907968820547079,-0.0679759060900567,-0.0254700599338007,0.0012154959560636
1,1,3,1e-04,1.77827941003892,0.53,-0.0977259924198919,-0.0746520446102832,-0.0325203252723346,-0.00427736088224401
1,1,3,1e-04,1.77827941003892,0.54,-0.104794264401737,-0.0815665168632503,-0.0392439061284979,-0.0101433836135083
1,1,3,1e-04,1.77827941003892,0.55,-0.112048384681358,-0.0886540590665369,-0.0478374301010919,-0.0165473692836335
1,1,3,0.1,1.77827941003892,0.45,-0.0146816325058477,-0.00519798432943218,0.0158118471777234,0.0292425596193078
1,1,3,0.1,1.77827941003892,0.46,-0.0190429764065911,-0.00478453430269397,0.0116326076151832,0.0280585889247246
1,1,3,0.1,1.77827941003892,0.47,-0.0239670568370634,-0.00750471247955144,0.00740749428608294,0.0259334045648984
1,1,3,0.1,1.77827941003892,0.48,-0.0296706499732338,-0.0124921564978804,0.00123117514389211,0.0245089686493203
1,1,3,0.1,1.77827941003892,0.49,-0.0351788523465384,-0.0150582631716609,-0.00475293078948078,0.0201854384853218
1,1,3,0.1,1.77827941003892,0.5,-0.0416174473492164,-0.0244272106496874,-0.010924319055771,0.0157285317677391
1,1,3,0.1,1.77827941003892,0.51,-0.0475048790597911,-0.0272099903018638,-0.0180036045853228,0.010508665819682
1,1,3,0.1,1.77827941003892,0.52,-0.0548683205893215,-0.0331725504623143,-0.025700815442203,0.00534608609702531
1,1,3,0.1,1.77827941003892,0.53,-0.0617549203234985,-0.0398855366738399,-0.0331134426019071,-0.000788005812684159
1,1,3,0.1,1.77827941003892,0.54,-0.0692743316418103,-0.0437840185140473,-0.0404112038794138,-0.00725638911890065
1,1,3,0.1,1.77827941003892,0.55,-0.0763320749350788,-0.0517752856746671,-0.0487023299386248,-0.014521766197527
