"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,1,3,1e-04,0.0562341325190349,0.51,-0.050414053446366,-0.080219078427464,-0.00239162007827514,-0.0196122786356259
1,1,3,1e-04,0.0562341325190349,0.52,-0.0553595723220624,-0.0868049038405601,-0.00326496731132855,-0.0359418150884646
1,1,3,1e-04,0.0562341325190349,0.53,-0.0606795892569388,-0.0936547728264666,-0.015569890505639,-0.0338209221493436
1,1,3,1e-04,0.0562341325190349,0.54,-0.0663932531156365,-0.100762679967736,-0.0231879810051215,-0.0260716995725037
1,1,3,1e-04,0.0562341325190349,0.55,-0.0725049619593117,-0.108125679954674,-0.0277309809097775,-0.057978342898725
1,1,3,0.1,0.0562341325190349,0.45,-0.00944531937392909,-0.027900179497256,0.0167917418513055,0.00628409716358953
1,1,3,0.1,0.0562341325190349,0.46,-0.00678464488876712,-0.0317275362749676,0.0148529748099269,0.0144695863324269
1,1,3,0.1,0.0562341325190349,0.47,-0.0134969947461875,-0.0317465130838545,0.0119675508821031,-0.00680477304335872
1,1,3,0.1,0.0562341325190349,0.48,-0.0155585842656203,-0.0395093681897614,0.00935719493541943,-0.00924237005355106
1,1,3,0.1,0.0562341325190349,0.49,-0.0139619178329944,-0.0461979878452659,0.0262607919711114,-0.0163203138735645
1,1,3,0.1,0.0562341325190349,0.5,-0.0180717993177596,-0.0467719071168398,0.025325031501845,-0.0162097326328989
1,1,3,0.1,0.0562341325190349,0.51,-0.0263382016967071,-0.062559453586909,0.0213834790667722,-0.0325702892423905
1,1,3,0.1,0.0562341325190349,0.52,-0.0321457203263544,-0.0637555610874588,0.00117642783084848,-0.0343052808492814
1,1,3,0.1,0.0562341325190349,0.53,-0.035157820317133,-0.0695794897046467,-0.0166599025341865,-0.0370572743139715
1,1,3,0.1,0.0562341325190349,0.54,-0.0472816873970264,-0.0727538236922092,-0.0157548031712795,-0.0289331062685842
1,1,3,0.1,0.0562341325190349,0.55,-0.0541033052886516,-0.0834670236612804,-0.0201056242037724,-0.0546077493391583
1,1,3,1e-07,0.1,0.45,-0.0281672388392772,-0.0482445532498453,0.00538768235905039,-0.00649625485073903
1,1,3,1e-07,0.1,0.46,-0.0309992349387455,-0.0526874479143335,0.00831595556642178,0.00379746717609493
1,1,3,1e-07,0.1,0.47,-0.0341672142734226,-0.0574548544807783,0.0110591100013061,-0.00923179779885968
1,1,3,1e-07,0.1,0.48,-0.0376512964667809,-0.0625817799288698,0.0246412776056093,-0.0182380317707933
1,1,3,1e-07,0.1,0.49,-0.0415723072731568,-0.0681184831646622,-0.00033296485679668,-0.0205347935151395
1,1,3,1e-07,0.1,0.5,-0.045824533015334,-0.0739901647238981,0.00123563909832449,-0.0191864248250896
1,1,3,1e-07,0.1,0.51,-0.0504212281421414,-0.0802211974743163,0.0193196060610504,-0.0336174482750299
1,1,3,1e-07,0.1,0.52,-0.0553612387271327,-0.0868097997016188,-0.00355850158224413,-0.03466646387047
1,1,3,1e-07,0.1,0.53,-0.0606814530787407,-0.0936567990966502,-0.0167389422525619,-0.0467141119399548
1,1,3,1e-07,0.1,0.54,-0.0663891802874335,-0.100786265442386,-0.0209165740448659,-0.0413592389107924
1,1,3,1e-07,0.1,0.55,-0.0725035483334612,-0.108132515941131,-0.0309500195491783,-0.04510450916236
1,1,3,1e-04,0.1,0.45,-0.0281590346311986,-0.0482295522696414,0.0136859863123828,-0.00279255457456345
1,1,3,1e-04,0.1,0.46,-0.031012609746237,-0.0526906638709846,0.00530362695097845,-0.00760767612608142
1,1,3,1e-04,0.1,0.47,-0.0341599960968562,-0.0574814120427947,0.00761636299414535,-0.011804571889115
1,1,3,1e-04,0.1,0.48,-0.0376536529518161,-0.0626015431565564,0.00555909527277993,-0.0173598329696256
1,1,3,1e-04,0.1,0.49,-0.0415675985095285,-0.0681294353325479,0.0100610804445063,-0.0156348264487056
1,1,3,1e-04,0.1,0.5,-0.0458198569909834,-0.0739873142059999,0.0111238728551321,-0.0244950610475874
1,1,3,1e-04,0.1,0.51,-0.0504296017449308,-0.0802347822674714,0.00868042969842197,-0.0249024838717625
1,1,3,1e-04,0.1,0.52,-0.0553508558776488,-0.0867975389089876,0.0094759408710444,-0.0393990678841592
1,1,3,1e-04,0.1,0.53,-0.0606884135138157,-0.0936394341788128,-0.0175902323412495,-0.0424860242532637
1,1,3,1e-04,0.1,0.54,-0.0663889626225885,-0.100792418885762,-0.000763880376037826,-0.0495645095723243
1,1,3,1e-04,0.1,0.55,-0.07250450472807,-0.108126428404724,-0.0295997091096871,-0.0612177704412277
1,1,3,0.1,0.1,0.45,-0.00749837733030217,-0.0244794324933912,0.00855132296896823,0.0049669239955288
1,1,3,0.1,0.1,0.46,-0.00922250027091324,-0.0281064535788556,0.00436390864230723,0.00669483616908807
1,1,3,0.1,0.1,0.47,-0.0113137343400439,-0.0305806222211074,0.00911865236766706,-0.00198818522954876
1,1,3,0.1,0.1,0.48,-0.0145532907647919,-0.0348387121679858,0.00316091301962943,-0.0109172596902304
1,1,3,0.1,0.1,0.49,-0.0173738157663303,-0.0365233266540205,0.00620159698995402,-0.0129395346001428
1,1,3,0.1,0.1,0.5,-0.0216630689992886,-0.041339856182876,0.000527942175436553,-0.00989717307458095
1,1,3,0.1,0.1,0.51,-0.0255493133654944,-0.05058563202486,-0.00326730978745155,-0.0127668879046401
1,1,3,0.1,0.1,0.52,-0.0316700380891772,-0.0567333182661606,-0.0100756251088041,-0.0271584918362528
1,1,3,0.1,0.1,0.53,-0.0380426859619181,-0.0653905418674363,0.00691170638453801,-0.0316295470692286
1,1,3,0.1,0.1,0.54,-0.0412431245341105,-0.0669207856592316,-0.0122071116060049,-0.0336805485307036
1,1,3,0.1,0.1,0.55,-0.0488658333636788,-0.0767115427448087,-0.0278828012229283,-0.0402031280661919
1,1,3,1e-07,0.177827941003892,0.45,-0.0281647040984139,-0.0482366600283683,0.000900218228289634,-0.00711876507345166
1,1,3,1e-07,0.177827941003892,0.46,-0.0310011094093595,-0.0527054715444445,0.003063271879106,-0.0120459898737034
1,1,3,1e-07,0.177827941003892,0.47,-0.0341594912194265,-0.0574647590404435,0.00221593219667667,-0.0122592514899969
1,1,3,1e-07,0.177827941003892,0.48,-0.0376522178252752,-0.062610422916005,0.0102573250857648,-0.0169357044224046
1,1,3,1e-07,0.177827941003892,0.49,-0.0415738621230842,-0.0681227749093138,-0.000353914859054475,-0.0185805544888689
1,1,3,1e-07,0.177827941003892,0.5,-0.0458285064397723,-0.0740122619136158,-0.00292643840025801,-0.0216548885767807
1,1,3,1e-07,0.177827941003892,0.51,-0.0504195065438425,-0.0802371495965154,-0.00975923568080313,-0.0308015711374906
1,1,3,1e-07,0.177827941003892,0.52,-0.0553591513052623,-0.0868067095629533,-0.0055572457669704,-0.0329218481109232
1,1,3,1e-07,0.177827941003892,0.53,-0.0606861645540737,-0.0936499082316444,-0.0183523977206193,-0.0377269761574623
1,1,3,1e-07,0.177827941003892,0.54,-0.0663869752070162,-0.100780662144643,-0.0276355788153707,-0.0349909216488504
1,1,3,1e-07,0.177827941003892,0.55,-0.0725136132143593,-0.108124046821645,-0.0302918912572369,-0.0460308367662993
1,1,3,1e-04,0.177827941003892,0.45,-0.0281664895658895,-0.0482427367111167,0.00315154642355604,-0.000467878623597591
1,1,3,1e-04,0.177827941003892,0.46,-0.031007928026757,-0.0526918409310222,0.00294781401016982,-0.0111925702026408
1,1,3,1e-04,0.177827941003892,0.47,-0.0341636809244981,-0.0574643155578133,0.0026608527472712,-0.0109553733818208
1,1,3,1e-04,0.177827941003892,0.48,-0.037655497461279,-0.0625879701350045,0.00130417713857168,-0.01626747899765
1,1,3,1e-04,0.177827941003892,0.49,-0.0415590339518889,-0.0681385079922409,-0.00440445033003012,-0.0166097963087438
1,1,3,1e-04,0.177827941003892,0.5,-0.0458171028898248,-0.0740016526401687,-0.000756240913089953,-0.0274537866129583
1,1,3,1e-04,0.177827941003892,0.51,-0.050420928951464,-0.0802349478584763,-0.00429892699726477,-0.0264353604163173
1,1,3,1e-04,0.177827941003892,0.52,-0.055352616107794,-0.0867909828320486,-0.00897687959035845,-0.0349604796518045
1,1,3,1e-04,0.177827941003892,0.53,-0.0606920053558443,-0.0936480582434731,-0.0152275423793343,-0.0395447579125432
1,1,3,1e-04,0.177827941003892,0.54,-0.0663968845717044,-0.100774260651975,-0.0189304850350222,-0.0445707723718461
1,1,3,1e-04,0.177827941003892,0.55,-0.072505193213786,-0.108127845767451,-0.0207071144003165,-0.0533124096076425
1,1,3,0.1,0.177827941003892,0.45,-0.00789251539370717,-0.0165355853059968,0.00949075855417452,0.000462122518336527
1,1,3,0.1,0.177827941003892,0.46,-0.0102070945571215,-0.0212125058799726,0.0128100913267726,-0.00447876655387979
1,1,3,0.1,0.177827941003892,0.47,-0.0109943406942491,-0.0252944513604321,0.0192888608817625,-0.00650097360108619
1,1,3,0.1,0.177827941003892,0.48,-0.0146304644131729,-0.030964805125946,0.00824102857214792,-0.00785406095639963
1,1,3,0.1,0.177827941003892,0.49,-0.0167145592192185,-0.0346550698816385,0.0172458001597264,-0.0123771088438033
1,1,3,0.1,0.177827941003892,0.5,-0.0192299661623368,-0.0388370737649661,0.0111824315169759,-0.0137177990642297
1,1,3,0.1,0.177827941003892,0.51,-0.0229351409396488,-0.0463380568929522,0.01010357757971,-0.0210268176293475
1,1,3,0.1,0.177827941003892,0.52,-0.0258077424527673,-0.0583990999419946,0.0028442232160496,-0.030990158087319
1,1,3,0.1,0.177827941003892,0.53,-0.0367939981848752,-0.0560972845931622,-0.00185218776436503,-0.0296330319418236
1,1,3,0.1,0.177827941003892,0.54,-0.0416370828433882,-0.0665971966592849,-0.00510186804823235,-0.041133913441485
1,1,3,0.1,0.177827941003892,0.55,-0.0498051165910869,-0.0730199471476062,-0.0137026777032568,-0.0417886455973617
1,1,3,1e-07,0.316227766016838,0.45,-0.0281731844699623,-0.0482436868753926,0.000856770710942643,-0.00675735093056377
1,1,3,1e-07,0.316227766016838,0.46,-0.0310022971813748,-0.0527224692425296,-0.000354671650434313,-0.00714934383850826
1,1,3,1e-07,0.316227766016838,0.47,-0.034165493400206,-0.0574830096002441,0.00351678320021809,-0.0111279959224052
1,1,3,1e-07,0.316227766016838,0.48,-0.0376483222227519,-0.0625886416364358,0.000603529707736613,-0.0142283799171844
1,1,3,1e-07,0.316227766016838,0.49,-0.0415683980045871,-0.0681289826911995,-0.00117710083877521,-0.0181710865574703
1,1,3,1e-07,0.316227766016838,0.5,-0.0458212617597033,-0.0740057002060725,-0.00312175116758071,-0.0220176273486315
1,1,3,1e-07,0.316227766016838,0.51,-0.0504247172009098,-0.0802200331625044,-0.00803217646545351,-0.0259265621762834
1,1,3,1e-07,0.316227766016838,0.52,-0.0553546657994049,-0.0868085657544623,0.000597312030472241,-0.0329068574957973
1,1,3,1e-07,0.316227766016838,0.53,-0.0606953318776291,-0.0936385410310763,-0.0098282675902155,-0.0367980508123628
1,1,3,1e-07,0.316227766016838,0.54,-0.0663933126101119,-0.100775206402213,-0.0151170077290734,-0.0391612748516105
1,1,3,1e-07,0.316227766016838,0.55,-0.0725040804992162,-0.108143794328067,-0.0142621476336404,-0.0465677291745905
1,1,3,1e-04,0.316227766016838,0.45,-0.0281638593227374,-0.0482573431730706,0.00206696641336192,-0.00420733831108397
1,1,3,1e-04,0.316227766016838,0.46,-0.0310073185386969,-0.0527034706997088,0.00333406971527092,-0.00840651651111183
1,1,3,1e-04,0.316227766016838,0.47,-0.0341651022016302,-0.0574694440966025,0.00307135304977221,-0.0113866344371294
1,1,3,1e-04,0.316227766016838,0.48,-0.0376534311978444,-0.06260128461543,0.00156140235370561,-0.0151286317217474
1,1,3,1e-04,0.316227766016838,0.49,-0.0415749869361405,-0.0681261808911337,0.00628554975377263,-0.0171995395448794
1,1,3,1e-04,0.316227766016838,0.5,-0.0458249442875324,-0.0740015444809198,-0.000910032998507048,-0.0200016197699811
1,1,3,1e-04,0.316227766016838,0.51,-0.0504150735883565,-0.0802266570679453,-0.00479422015430933,-0.0275977922433
1,1,3,1e-04,0.316227766016838,0.52,-0.055356347272862,-0.0868183651626831,-0.00747309565181058,-0.0325790734229942
1,1,3,1e-04,0.316227766016838,0.53,-0.0606862341928542,-0.093664183766423,-0.0112687113492134,-0.0395554602846207
1,1,3,1e-04,0.316227766016838,0.54,-0.066390269522212,-0.100777254809082,-0.0148833006414127,-0.0437453999523409
1,1,3,1e-04,0.316227766016838,0.55,-0.072515879716745,-0.108122825441522,-0.017441415529676,-0.0469517238558993
1,1,3,0.1,0.316227766016838,0.45,-0.00868992122852514,-0.0186748061829598,0.0105415182684143,-0.00111527688405895
1,1,3,0.1,0.316227766016838,0.46,-0.0111455473851856,-0.0220241024991856,0.0108990987497966,-0.00386592246696111
1,1,3,0.1,0.316227766016838,0.47,-0.0139357568839838,-0.0263034861197592,0.010499268107281,-0.0060652524681493
1,1,3,0.1,0.316227766016838,0.48,-0.0166945233329302,-0.0323005882432101,0.0125839797165123,-0.0101987575900974
1,1,3,0.1,0.316227766016838,0.49,-0.0203522760047051,-0.037360167110319,0.0103100682187753,-0.0132390845301551
1,1,3,0.1,0.316227766016838,0.5,-0.0247512540256293,-0.0432486312539813,0.00738502015533634,-0.0177180783695855
1,1,3,0.1,0.316227766016838,0.51,-0.0296763155921382,-0.0493078525253326,0.00296840359194586,-0.0210426782420724
1,1,3,0.1,0.316227766016838,0.52,-0.0339683613330042,-0.054660042222339,0.0024367583385159,-0.0270832679746539
1,1,3,0.1,0.316227766016838,0.53,-0.0414066388926436,-0.0616140806948122,0.000694852926083525,-0.0343393889189961
1,1,3,0.1,0.316227766016838,0.54,-0.0469777237736834,-0.0687424897840359,-0.00713548236726328,-0.0396494601637727
1,1,3,0.1,0.316227766016838,0.55,-0.0526431078334148,-0.0765151532720317,-0.0102868962674593,-0.0487644984622033
1,1,3,1e-07,0.562341325190349,0.45,-0.028161833417877,-0.0482400194864368,0.00156295212161533,-0.00495559143566768
1,1,3,1e-07,0.562341325190349,0.46,-0.0310114128422911,-0.0527155540889498,0.00195619306904409,-0.00784242780948773
1,1,3,1e-07,0.562341325190349,0.47,-0.0341582577440776,-0.0574957230289158,0.00133311679009608,-0.0115013105299479
1,1,3,1e-07,0.562341325190349,0.48,-0.037650909838439,-0.0625809729481774,0.00186146267055779,-0.0138974375668002
1,1,3,1e-07,0.562341325190349,0.49,-0.0415588368348226,-0.0681263229999681,-9.60828749805407e-06,-0.017442618731484
1,1,3,1e-07,0.562341325190349,0.5,-0.0458208657922091,-0.0739992863967852,-0.00230567785520076,-0.0207517323066499
1,1,3,1e-07,0.562341325190349,0.51,-0.0504285113539983,-0.0802330365116827,-0.00012302137841741,-0.0254191910380943
1,1,3,1e-07,0.562341325190349,0.52,-0.0553644922631768,-0.0868087454558489,-0.00438236384351825,-0.0310339339890097
1,1,3,1e-07,0.562341325190349,0.53,-0.0606896378810659,-0.0936516268387375,-0.00566486464612305,-0.0362780976285354
1,1,3,1e-07,0.562341325190349,0.54,-0.066386923154905,-0.100799126320173,-0.00920419065199673,-0.040949135949121
1,1,3,1e-07,0.562341325190349,0.55,-0.0725081267294225,-0.108141283690086,-0.012481442134237,-0.04835695261979
1,1,3,1e-04,0.562341325190349,0.45,-0.028159565685776,-0.0482419424544857,0.00198711781316278,-0.00531215870005594
1,1,3,1e-04,0.562341325190349,0.46,-0.0309987739761088,-0.0526989691496961,0.00282745527782017,-0.00830417424248153
1,1,3,1e-04,0.562341325190349,0.47,-0.0341527867717409,-0.0574938086128604,0.0019401934959893,-0.0111699559313862
1,1,3,1e-04,0.562341325190349,0.48,-0.0376580266831272,-0.0625854135551029,0.00297001344350969,-0.0138388852215767
1,1,3,1e-04,0.562341325190349,0.49,-0.0415658482390037,-0.0681205189363874,0.00220557396473868,-0.0178193111664784
1,1,3,1e-04,0.562341325190349,0.5,-0.0458246056229177,-0.0739878785324308,-0.00114622357597707,-0.0203492606940902
1,1,3,1e-04,0.562341325190349,0.51,-0.0504196022269618,-0.0802362977124909,-0.00316527798417428,-0.0254623426632284
1,1,3,1e-04,0.562341325190349,0.52,-0.0553622494427083,-0.0867910944095206,-0.00165818042958785,-0.0311949018865292
1,1,3,1e-04,0.562341325190349,0.53,-0.0606912987188281,-0.0936582306822408,-0.00427977217155622,-0.0361164682477255
1,1,3,1e-04,0.562341325190349,0.54,-0.0663862679405521,-0.100789265528431,-0.00828188903994988,-0.0408127226460242
1,1,3,1e-04,0.562341325190349,0.55,-0.0725118778726703,-0.108141768756424,-0.012371682866943,-0.0471886119276866
1,1,3,0.1,0.562341325190349,0.45,-0.00892009788317149,-0.0195797136264514,0.0134662894433426,-0.000546925468503495
1,1,3,0.1,0.562341325190349,0.46,-0.0115025110894646,-0.0231837035023885,0.0117761633257633,-0.00338786114885201
1,1,3,0.1,0.562341325190349,0.47,-0.0140992786469282,-0.0275550359080545,0.012772755841596,-0.00599308196557081
1,1,3,0.1,0.562341325190349,0.48,-0.0171544311614589,-0.0323162833124151,0.0117875764328154,-0.0085929914011985
1,1,3,0.1,0.562341325190349,0.49,-0.0208284308905719,-0.0376402231390747,0.0108110577233978,-0.0119712380247275
1,1,3,0.1,0.562341325190349,0.5,-0.0248973579635704,-0.0440397097558264,0.00874628365195551,-0.0146329611011484
1,1,3,0.1,0.562341325190349,0.51,-0.0292543865505183,-0.0487584397916439,0.00645106801692066,-0.0205822353213088
1,1,3,0.1,0.562341325190349,0.52,-0.0342483244611412,-0.0565078123298496,0.00352257231619578,-0.0262021078501933
1,1,3,0.1,0.562341325190349,0.53,-0.0411439480990245,-0.0631675632405336,-0.000268883716028785,-0.0318514915726802
1,1,3,0.1,0.562341325190349,0.54,-0.0468878401765399,-0.0701956779273973,-0.00475461511287662,-0.0388219406766935
1,1,3,0.1,0.562341325190349,0.55,-0.052994210927248,-0.0780506750348188,-0.00821697868403658,-0.0466313235849685
1,1,3,1e-07,1,0.45,-0.0281685099920457,-0.0482392397579864,0.00368625418077565,-0.00501292720072461
1,1,3,1e-07,1,0.46,-0.0310000263296516,-0.052705299924188,0.00292561054421325,-0.00805712065541657
1,1,3,1e-07,1,0.47,-0.0341581622462922,-0.0574872724371444,0.0044167073010519,-0.0105216186331538
1,1,3,1e-07,1,0.48,-0.0376576868011986,-0.0625886242227552,0.00417651506118185,-0.0133885195955863
1,1,3,1e-07,1,0.49,-0.0415636696885211,-0.0681205622150889,0.00373038824642754,-0.0170899727069545
1,1,3,1e-07,1,0.5,-0.0458162180551742,-0.0739929906751169,0.000731221785258526,-0.0196277315554233
1,1,3,1e-07,1,0.51,-0.0504196893630731,-0.080233476485335,-0.00150161270891587,-0.0249156969065663
1,1,3,1e-07,1,0.52,-0.0553651296630362,-0.0868005288515592,-0.000524332814460053,-0.0299058349988486
1,1,3,1e-07,1,0.53,-0.0606900005414688,-0.0936421720267383,-0.00281852117278972,-0.0353558664499824
1,1,3,1e-07,1,0.54,-0.0663870543228584,-0.10077155169286,-0.00599357670173509,-0.0403518871201709
1,1,3,1e-07,1,0.55,-0.0725084141557648,-0.108114242274819,-0.0112939873435355,-0.0478315462252928
1,1,3,1e-04,1,0.45,-0.0281645204971588,-0.0482387057261774,0.00261659216260348,-0.00400672251296228
1,1,3,1e-04,1,0.46,-0.0309967539486019,-0.0526896320724003,0.00253726925882129,-0.00787260422935784
1,1,3,1e-04,1,0.47,-0.0341638548964448,-0.0574853976481246,0.00460631741242663,-0.0104281948512065
1,1,3,1e-04,1,0.48,-0.0376502341260367,-0.0626148369947957,0.00232967900107113,-0.0139320976373208
1,1,3,1e-04,1,0.49,-0.0415666820913171,-0.0681146644869442,0.0048015741094323,-0.0170420453886345
1,1,3,1e-04,1,0.5,-0.0458250777405103,-0.0740079400392616,0.000386715550470167,-0.0203463643533364
1,1,3,1e-04,1,0.51,-0.0504193985892728,-0.08023311598073,-0.000974289801547979,-0.0253894055893348
1,1,3,1e-04,1,0.52,-0.0553630414603257,-0.0868067775665151,-0.00338932477137341,-0.0308278535916383
1,1,3,1e-04,1,0.53,-0.0606957458648967,-0.0936427768560051,-0.00447444645252809,-0.0355292026415914
1,1,3,1e-04,1,0.54,-0.0663969232616712,-0.100782841532323,-0.00706217865624238,-0.0407695550103118
1,1,3,1e-04,1,0.55,-0.0725058650005168,-0.108128149249361,-0.0116564479001711,-0.0470462061101754
1,1,3,0.1,1,0.45,-0.00878601870050598,-0.0195331386860963,0.0129421596855458,-0.000847180040371604
1,1,3,0.1,1,0.46,-0.0113389506015107,-0.0234881149201942,0.0130415463779602,-0.00296481000258093
1,1,3,0.1,1,0.47,-0.0140746014861077,-0.0278044393227213,0.0135362543068131,-0.00576591399702325
1,1,3,0.1,1,0.48,-0.0171045742280649,-0.0325121940601,0.0127741577968706,-0.00903375327373293
1,1,3,0.1,1,0.49,-0.0207077106920005,-0.0379106738535521,0.0115683415294869,-0.010869563214549
1,1,3,0.1,1,0.5,-0.024977724408413,-0.0433849223768976,0.00965227130817334,-0.015932372519738
1,1,3,0.1,1,0.51,-0.0295486849446842,-0.0499424777184597,0.0076606917248289,-0.0205806947935788
1,1,3,0.1,1,0.52,-0.0344295393443316,-0.0569693781970279,0.00543980467751951,-0.0247984928872542
1,1,3,0.1,1,0.53,-0.0403874236833437,-0.0630144284609796,0.00117046359697559,-0.0309619872795212
1,1,3,0.1,1,0.54,-0.0462128857439999,-0.0708391700927773,-0.00326102393711655,-0.0381554033998084
1,1,3,0.1,1,0.55,-0.0530751485680284,-0.0778707529382118,-0.00810104375098675,-0.0457410763188014
1,1,3,1e-07,1.77827941003892,0.45,-0.0281702997947086,-0.0482448171086642,0.00312831531716079,-0.00489812678717527
1,1,3,1e-07,1.77827941003892,0.46,-0.0310096296856323,-0.0526839735819261,0.00289298511554529,-0.00739368076025412
1,1,3,1e-07,1.77827941003892,0.47,-0.0341668039396054,-0.0574784036541595,0.00224439722094272,-0.0101552775439577
1,1,3,1e-07,1.77827941003892,0.48,-0.0376468229254379,-0.0626047582107893,0.00489210292269151,-0.013706358769747
1,1,3,1e-07,1.77827941003892,0.49,-0.0415725825259453,-0.0681175663996794,0.00346205155390466,-0.0158476078818553
1,1,3,1e-07,1.77827941003892,0.5,-0.0458265937129516,-0.0740033605742666,-0.00105917975985266,-0.0207306407422218
1,1,3,1e-07,1.77827941003892,0.51,-0.050414171207812,-0.0802395971025286,-0.00129942981059353,-0.0241682035871886
1,1,3,1e-07,1.77827941003892,0.52,-0.0553593582804168,-0.086803681127191,-0.00283881613020492,-0.0298326678752586
1,1,3,1e-07,1.77827941003892,0.53,-0.0606908204606574,-0.0936543926632434,-0.00458840265794359,-0.0353110107904123
1,1,3,1e-07,1.77827941003892,0.54,-0.0663859914441566,-0.100784234211721,-0.0076753309776104,-0.0403593198753188
1,1,3,1e-07,1.77827941003892,0.55,-0.0725073277244796,-0.108126632214226,-0.0106894305124738,-0.0465366507526479
1,1,3,1e-04,1.77827941003892,0.45,-0.0281648820650921,-0.0482466561464447,0.00228420984335486,-0.00489336972131825
1,1,3,1e-04,1.77827941003892,0.46,-0.0310069312559468,-0.0527015778102689,0.00370877914414606,-0.00727624055106699
1,1,3,1e-04,1.77827941003892,0.47,-0.0341595195784244,-0.0574797358089425,0.00235764739859351,-0.0103422977238513
1,1,3,1e-04,1.77827941003892,0.48,-0.0376575044931207,-0.0625944387983827,0.00238663057959732,-0.0135437185593849
1,1,3,1e-04,1.77827941003892,0.49,-0.0415657434596076,-0.0681099030532914,0.00117342153418403,-0.0165759994304862
1,1,3,1e-04,1.77827941003892,0.5,-0.0458226509237796,-0.0739928647270491,4.40439404281313e-05,-0.0202251630148331
1,1,3,1e-04,1.77827941003892,0.51,-0.0504221930383336,-0.0802381877757109,-0.00255550875328061,-0.0247453337704173
1,1,3,1e-04,1.77827941003892,0.52,-0.0553602823560884,-0.086806756199266,-0.001733723205163,-0.0299352736526815
1,1,3,1e-04,1.77827941003892,0.53,-0.0606947123429422,-0.093668815835374,-0.0036279215856139,-0.0359762682351701
1,1,3,1e-04,1.77827941003892,0.54,-0.066391794323807,-0.100796077560448,-0.00733616542558122,-0.0408517149690294
1,1,3,1e-04,1.77827941003892,0.55,-0.0725075938596824,-0.108119269495934,-0.0118753702475457,-0.0474691333245132
1,1,3,0.1,1.77827941003892,0.45,-0.00861690381026971,-0.0198831038450512,0.0127419601000852,-0.000170128315931289
1,1,3,0.1,1.77827941003892,0.46,-0.0112326254277247,-0.0234972464904146,0.0136389897630958,-0.00243292517839185
1,1,3,0.1,1.77827941003892,0.47,-0.0140018343166502,-0.0278261170935363,0.013572644145003,-0.0056481735679427
1,1,3,0.1,1.77827941003892,0.48,-0.0171691001847137,-0.0325355276040608,0.0138639280920406,-0.00846674736458914
1,1,3,0.1,1.77827941003892,0.49,-0.0207368072612532,-0.0380786062119328,0.0113943357968121,-0.0118480140714015
1,1,3,0.1,1.77827941003892,0.5,-0.0249349044586543,-0.0434770132955413,0.00941942100117642,-0.0156956994472676
1,1,3,0.1,1.77827941003892,0.51,-0.0294291998482488,-0.050314979841457,0.00724048703412661,-0.0205943467010855
1,1,3,0.1,1.77827941003892,0.52,-0.0342612756431513,-0.0562146431864584,0.00403583680686527,-0.0256512256412927
1,1,3,0.1,1.77827941003892,0.53,-0.0407827003094705,-0.0636865655393272,7.73507835135544e-05,-0.0307350622887281
1,1,3,0.1,1.77827941003892,0.54,-0.0466052107793504,-0.0707583982683645,-0.00342942421283318,-0.0378227270728342
