"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
54,3,0.562341325190349,1e-07,-0.108155824985713,-0.0975963677299626,-0.0408082685935561,-0.0219583986847635
55,3,0.562341325190349,1e-07,-0.101719518648091,-0.0999195109476806,-0.0309102245958846,-0.0244335661794721
56,3,0.562341325190349,1e-07,-0.0973682560973334,-0.105440664239101,-0.0364253941335799,-0.0318190345912893
57,3,0.562341325190349,1e-07,-0.101252749958648,-0.102961217034087,-0.0286999545132323,-0.0307805041456969
58,3,0.562341325190349,1e-07,-0.0938442537545811,-0.106659903019162,-0.0289811608522336,-0.0322265959617464
59,3,0.562341325190349,1e-07,-0.111819125417397,-0.0899830759273499,-0.0485692270069978,-0.0201785330483774
60,3,0.562341325190349,1e-07,-0.102152918291071,-0.107559569961257,-0.0266207960909806,-0.0387847685418067
61,3,0.562341325190349,1e-07,-0.106046027360759,-0.100024441256784,-0.0435179357841555,-0.0196641974913533
62,3,0.562341325190349,1e-07,-0.0934039889826663,-0.123247296599118,-0.0229754482922644,-0.0546284038489742
63,3,0.562341325190349,1e-07,-0.101264167083107,-0.100168422807517,-0.0355955188141842,-0.0207996301867993
64,3,0.562341325190349,1e-07,-0.109713608067607,-0.094553687736722,-0.0472682693964237,-0.0243669631444349
65,3,0.562341325190349,1e-07,-0.105789761502651,-0.0926018680946919,-0.0410520248637789,-0.0233117642423012
66,3,0.562341325190349,1e-07,-0.10807314258002,-0.0992151429743866,-0.0449880772534467,-0.0218338697972972
67,3,0.562341325190349,1e-07,-0.112305449491438,-0.0945966194344774,-0.0410934421202181,-0.0269800440747956
68,3,0.562341325190349,1e-07,-0.12108469974228,-0.0910224954832582,-0.0379344869193118,-0.0254495528755352
69,3,0.562341325190349,1e-07,-0.0968640019291077,-0.100315445720179,-0.0328578824072163,-0.0307247709367168
70,3,0.562341325190349,1e-07,-0.104175344999483,-0.0975931554339669,-0.0395242946686662,-0.025746154567123
71,3,0.562341325190349,1e-07,-0.102077511396944,-0.101319825972409,-0.0452695788462106,-0.0149627266108503
72,3,0.562341325190349,1e-07,-0.116172478414244,-0.0932558914542268,-0.0279406650899085,-0.0300739780172567
73,3,0.562341325190349,1e-07,-0.0995347421267593,-0.110768828110714,-0.0330185773853853,-0.0414054405538614
74,3,0.562341325190349,1e-07,-0.11133568301766,-0.0938507751422009,-0.039674177664536,-0.0261362199307541
75,3,0.562341325190349,1e-07,-0.103507563871682,-0.0987463065012773,-0.0369594917467129,-0.0341666028023644
76,3,0.562341325190349,1e-07,-0.116766205415937,-0.0906945463869291,-0.0491182303894185,-0.0250080122241432
77,3,0.562341325190349,1e-07,-0.103242659332382,-0.106231212040709,-0.00819160267315152,-0.0393118249827783
78,3,0.562341325190349,1e-07,-0.110229748504307,-0.0980438919591321,-0.0462229132057806,-0.025793554429824
79,3,0.562341325190349,1e-07,-0.110583764749261,-0.099903169378834,-0.0345193249291841,-0.0390380574631305
80,3,0.562341325190349,1e-07,-0.110827201897247,-0.0869579108691839,-0.0471485256591257,-0.0109220039076636
81,3,0.562341325190349,1e-07,-0.0963856190967746,-0.113864671091003,-0.0269243192170209,-0.0373414887991258
82,3,0.562341325190349,1e-07,-0.097848135135389,-0.104001426767397,-0.0295114600099379,-0.032145450267786
83,3,0.562341325190349,1e-07,-0.0978094029093575,-0.104701610210684,-0.0289387895091368,-0.0305434094307795
84,3,0.562341325190349,1e-07,-0.101563221977308,-0.101324362553466,-0.0350719585849415,-0.0237043423238143
85,3,0.562341325190349,1e-07,-0.115785484104708,-0.0918462944110877,-0.0382128989187687,-0.0308203233587324
86,3,0.562341325190349,1e-07,-0.100994624752909,-0.105779261927263,-0.0315219252069448,-0.0321799361025479
87,3,0.562341325190349,1e-07,-0.0993730391330982,-0.105070245804066,-0.023290851706702,-0.0365282516761729
88,3,0.562341325190349,1e-07,-0.094123251539986,-0.108057901134491,-0.0272797066600319,-0.0334353847569785
89,3,0.562341325190349,1e-07,-0.109525231944306,-0.0990479272775502,-0.0302934820970588,-0.0311115586566216
90,3,0.562341325190349,1e-07,-0.0961178708121108,-0.104995775086619,-0.0273825761762434,-0.0314224135887828
91,3,0.562341325190349,1e-07,-0.104233722478804,-0.0983647769006981,-0.0266126410117142,-0.0318693894687976
92,3,0.562341325190349,1e-07,-0.0923995673643266,-0.113791500932133,-0.0299192077542061,-0.0386864713854903
93,3,0.562341325190349,1e-07,-0.105745112631402,-0.103114782113425,-0.0291407092254225,-0.0375427009892629
94,3,0.562341325190349,1e-07,-0.102764684897332,-0.100584366446637,-0.0302141460109825,-0.0309845078483812
95,3,0.562341325190349,1e-07,-0.0956323535339555,-0.107342323876571,-0.0324259738860291,-0.029914070142555
96,3,0.562341325190349,1e-07,-0.112089613161634,-0.0922413378249021,-0.0450116023690894,-0.0233746846223563
97,3,0.562341325190349,1e-07,-0.0979458310801689,-0.102230043804162,-0.0337819800376525,-0.0377990567646641
98,3,0.562341325190349,1e-07,-0.108188038598675,-0.0984310472251292,-0.0445894893808834,-0.0233819357492541
99,3,0.562341325190349,1e-07,-0.10695115064201,-0.0939728028781087,-0.0383060795868772,-0.0281265875089317
100,3,0.562341325190349,1e-07,-0.10029972803264,-0.10289001290336,-0.0433304809382891,-0.0216803449612945
1,3,1,1e-07,-0.110721045898091,-0.0943447042143753,-0.0391896793778065,-0.0243599053318869
2,3,1,1e-07,-0.0953560990958893,-0.105831006590119,-0.0281793719340367,-0.0372760058651949
3,3,1,1e-07,-0.100729545688509,-0.0983898245587796,-0.0345734073335067,-0.0295192787888916
4,3,1,1e-07,-0.106865501536888,-0.098965532576728,-0.0280254792633486,-0.0310343906338104
5,3,1,1e-07,-0.0991199928468714,-0.110127626763834,-0.0228191094047486,-0.0372905003614839
6,3,1,1e-07,-0.0930949991647396,-0.109611167172097,-0.0216328704255014,-0.0474263108371038
7,3,1,1e-07,-0.108119890149171,-0.0951469143064415,-0.0355157407370846,-0.0288840286684341
8,3,1,1e-07,-0.105851610673815,-0.0974664907804583,-0.0383800457125629,-0.0284348731612575
9,3,1,1e-07,-0.100389595410127,-0.102676655409052,-0.0255657272640744,-0.0315073376151359
10,3,1,1e-07,-0.0940736040475386,-0.1079278559079,-0.0180183278241686,-0.0358257696084672
11,3,1,1e-07,-0.10079051231273,-0.100358028527474,-0.0370428972563133,-0.0214845610760998
12,3,1,1e-07,-0.10108028834447,-0.102119556532746,-0.031876317116077,-0.0325818308296875
13,3,1,1e-07,-0.0930878929564193,-0.112270220418326,-0.0168210010894468,-0.0427182883001817
14,3,1,1e-07,-0.0914188972567101,-0.11420405824064,-0.0234262406161565,-0.0323317989092736
15,3,1,1e-07,-0.100078713838825,-0.101575013399048,-0.0269760142251085,-0.0430739488401837
16,3,1,1e-07,-0.104889188146051,-0.106531571216347,-0.0345357845529306,-0.0257905402197615
17,3,1,1e-07,-0.102636904331648,-0.103699684400366,-0.0284478441337378,-0.0425007616379764
18,3,1,1e-07,-0.0936763873090976,-0.110933283310523,-0.0249838383144222,-0.0387763866665793
19,3,1,1e-07,-0.111648471712471,-0.0890514568602188,-0.0474842261158407,-0.0149293069777169
20,3,1,1e-07,-0.116111035635915,-0.103993664162858,-0.0144147190091964,-0.0434946829736997
21,3,1,1e-07,-0.0902142495330708,-0.116883669084702,-0.0228736120077541,-0.0435345230560869
22,3,1,1e-07,-0.105757322510132,-0.101133735024342,-0.0442288055881412,-0.018941770986709
23,3,1,1e-07,-0.109338067951374,-0.0936731418318438,-0.036909298487052,-0.031753828533332
24,3,1,1e-07,-0.121490479221226,-0.0949443939435063,-0.0487329048124523,-0.0176910002299094
25,3,1,1e-07,-0.1094889266583,-0.0952603733819569,-0.0405141726471813,-0.02336705708093
26,3,1,1e-07,-0.100283198020314,-0.105331041067809,-0.0224392123617056,-0.0396469160552054
27,3,1,1e-07,-0.104731578198206,-0.104169446314692,-0.0300413686913116,-0.0328119814702278
28,3,1,1e-07,-0.0969201435348952,-0.109318943560342,-0.0270623099676441,-0.0354884225294029
29,3,1,1e-07,-0.100541956389414,-0.104131456941831,-0.0365406883562113,-0.02982689470107
30,3,1,1e-07,-0.110657127972238,-0.0917614592214146,-0.0357023487795273,-0.0296253852120151
31,3,1,1e-07,-0.106445465802427,-0.0973115968454889,-0.0339845738533619,-0.025087919560158
32,3,1,1e-07,-0.110030437863736,-0.0943248759840137,-0.0357751648790116,-0.0267210828927059
33,3,1,1e-07,-0.102513408016513,-0.10785920918137,-0.0220725167129261,-0.0431583016518983
34,3,1,1e-07,-0.0938469605004879,-0.106353618615171,-0.0344053207822105,-0.0285856796206848
35,3,1,1e-07,-0.1050345030068,-0.0995380788915057,-0.0372395828603176,-0.0220449052884274
36,3,1,1e-07,-0.092533081397645,-0.109912657170867,-0.0162474183302308,-0.0420747541731823
37,3,1,1e-07,-0.0876799015522016,-0.117096138515794,-0.0199673549720671,-0.0428961199120501
38,3,1,1e-07,-0.100283409338919,-0.11210771370719,-0.017869000676688,-0.0506604466615812
39,3,1,1e-07,-0.094453483776164,-0.121144457728708,-0.0174882857472164,-0.0561462439323365
40,3,1,1e-07,-0.0864931047518135,-0.122500923731941,-0.0281507870212217,-0.0333421637261721
41,3,1,1e-07,-0.0988139529483296,-0.108172751659927,-0.0286896426950304,-0.0336061606000337
42,3,1,1e-07,-0.121130981442044,-0.0952855709782967,-0.0579345684561648,-0.0104562784388771
43,3,1,1e-07,-0.113457684773043,-0.0912057146776523,-0.0381120963383535,-0.0238210603059746
44,3,1,1e-07,-0.117202437368353,-0.0913108853376035,-0.0525612532900802,-0.00906296359129334
45,3,1,1e-07,-0.103302505656088,-0.0989157355197712,-0.0279591857797536,-0.0287847173753126
46,3,1,1e-07,-0.10568009167412,-0.0969304561315155,-0.0424170405939743,-0.0265283849426611
47,3,1,1e-07,-0.105142244768011,-0.10124585321964,-0.0311121189188034,-0.0312964190721395
48,3,1,1e-07,-0.0946185114586202,-0.107270178962684,-0.0257196798484578,-0.0358295096636064
49,3,1,1e-07,-0.107595053016797,-0.0971094396484336,-0.0443027172921138,-0.0224935255010418
50,3,1,1e-07,-0.105836771637329,-0.0978667889451219,-0.0387312867101894,-0.0253330268604315
51,3,1,1e-07,-0.102821680245138,-0.0984047664287762,-0.0340118189873926,-0.0225245395488879
52,3,1,1e-07,-0.107749565092027,-0.0965861816131462,-0.0476438281855126,-0.0220453620152309
53,3,1,1e-07,-0.101118801577334,-0.100934203116494,-0.0276098361141646,-0.0346693284710021
54,3,1,1e-07,-0.108153262250462,-0.097603645768598,-0.0435173396695888,-0.0207044906234167
55,3,1,1e-07,-0.101723643129748,-0.0999237364012769,-0.0270494225009634,-0.0232957482237494
56,3,1,1e-07,-0.0973612874927112,-0.105442865197836,-0.036625028312053,-0.0280556509988936
57,3,1,1e-07,-0.10124613512118,-0.102960285123446,-0.0262149349121965,-0.0308429779187181
58,3,1,1e-07,-0.0938460259525867,-0.106667077973886,-0.0264296610978848,-0.0337048490502153
59,3,1,1e-07,-0.111831954539838,-0.0899879433229466,-0.049142946955774,-0.0126533966491232
60,3,1,1e-07,-0.102156435464534,-0.107556483216289,-0.029458804798184,-0.0372752777395528
61,3,1,1e-07,-0.106045742586994,-0.100025193864752,-0.0446204920489056,-0.0159599880684161
62,3,1,1e-07,-0.0934087235205025,-0.123246317890729,-0.0227747561107181,-0.0547718319302529
63,3,1,1e-07,-0.101263063898142,-0.10017059514192,-0.0365710616407725,-0.0197861948698222
64,3,1,1e-07,-0.109719842184344,-0.0945544524317832,-0.0429115838840483,-0.0235936123335405
65,3,1,1e-07,-0.105794278828173,-0.092599188982034,-0.0412681264975883,-0.0220552547917947
66,3,1,1e-07,-0.108072546222249,-0.0992098417453386,-0.0439669660805057,-0.0246714149236253
67,3,1,1e-07,-0.112291326937744,-0.0945980586594804,-0.0398252427844436,-0.0218950327734497
68,3,1,1e-07,-0.12109476407803,-0.0910232645206444,-0.0354261075783398,-0.023093671569967
69,3,1,1e-07,-0.0968590252051873,-0.100313583824946,-0.0286350288884289,-0.0284620382341173
70,3,1,1e-07,-0.104170528553845,-0.0975938406423616,-0.0344267948956063,-0.0237925505562423
71,3,1,1e-07,-0.102077818392998,-0.101320949862296,-0.0473664716888255,-0.0169852760876978
72,3,1,1e-07,-0.116169341674607,-0.0932559805893942,-0.0349604781386256,-0.0331299541479997
73,3,1,1e-07,-0.099529712357617,-0.110767579543949,-0.0274557605091577,-0.0421450073206162
74,3,1,1e-07,-0.111336044738192,-0.093854315953963,-0.0372891499259467,-0.0263804194674978
75,3,1,1e-07,-0.103514560396286,-0.0987461411517729,-0.0365155171982535,-0.0318325679563809
76,3,1,1e-07,-0.116776343723673,-0.0906985148112314,-0.0411428925850985,-0.0228643168808195
77,3,1,1e-07,-0.103236429063376,-0.106232688765865,-0.00587445733520052,-0.0439969534027583
78,3,1,1e-07,-0.110226140601943,-0.0980410100783309,-0.0423337335549587,-0.0262854448699718
79,3,1,1e-07,-0.110573041407005,-0.0999005407149825,-0.0260030928293756,-0.0403555051827452
80,3,1,1e-07,-0.110827465593451,-0.0869552288677898,-0.0479145746182948,-0.00767332810239271
81,3,1,1e-07,-0.0963758320341909,-0.113860984342948,-0.0313719459432033,-0.0389964249912195
82,3,1,1e-07,-0.0978428195803771,-0.104001843775364,-0.0314594620484517,-0.0269003939164871
83,3,1,1e-07,-0.0978125201621832,-0.10469824537415,-0.0293264604778476,-0.0254549675836964
84,3,1,1e-07,-0.101563381195757,-0.101319798496123,-0.0316767508640203,-0.0215454097288657
85,3,1,1e-07,-0.115787399257991,-0.0918508881112402,-0.0373944704941781,-0.0280900763604178
86,3,1,1e-07,-0.100995046282041,-0.105784986187,-0.0337373375837167,-0.0323739453096889
87,3,1,1e-07,-0.0993739691636372,-0.105069424533628,-0.0221941474595027,-0.0382683952871093
88,3,1,1e-07,-0.0941265346562054,-0.108058483323526,-0.0264933765364312,-0.0328487300595896
89,3,1,1e-07,-0.109517875452234,-0.0990429969615785,-0.0303514040792764,-0.0288372974117898
90,3,1,1e-07,-0.0961172361667896,-0.105000198185486,-0.0292633487790207,-0.0310946399577561
91,3,1,1e-07,-0.104238163889349,-0.0983608420497036,-0.0273492131261627,-0.0317253659353253
92,3,1,1e-07,-0.0923977485259997,-0.113786390181993,-0.0282351113246092,-0.035662552223686
93,3,1,1e-07,-0.105745542976599,-0.103113817637107,-0.0313271810556443,-0.0354439454519444
94,3,1,1e-07,-0.102768158276719,-0.100587150761015,-0.0288034405865799,-0.0294821315271471
95,3,1,1e-07,-0.0956362321020448,-0.107334568202111,-0.0310139142687604,-0.0336614050839868
96,3,1,1e-07,-0.112093134697123,-0.0922365657291695,-0.0421403511097114,-0.0251607244952467
97,3,1,1e-07,-0.0979504020146795,-0.102231963237272,-0.0313505638466419,-0.0341640532273971
98,3,1,1e-07,-0.108196079713653,-0.0984321245764442,-0.039615712028528,-0.0249046698870581
99,3,1,1e-07,-0.106947129442013,-0.0939693663291634,-0.0314085330150169,-0.025231297409329
100,3,1,1e-07,-0.100294854524096,-0.102887014499209,-0.0394564582967428,-0.019982234245422
1,3,1.77827941003892,1e-07,-0.110720153649785,-0.0943474921450208,-0.0350883880570115,-0.0206663016503301
2,3,1.77827941003892,1e-07,-0.0953481334027297,-0.10584074001276,-0.0264354232877463,-0.035834584810687
3,3,1.77827941003892,1e-07,-0.100724727802033,-0.0983899059451104,-0.032441930095076,-0.0279612791124425
4,3,1.77827941003892,1e-07,-0.106860791023861,-0.0989682555988841,-0.0233823604832343,-0.0306847557843377
5,3,1.77827941003892,1e-07,-0.0991239047888986,-0.110131708284772,-0.0226463944103851,-0.0379850964546971
6,3,1.77827941003892,1e-07,-0.09310136771733,-0.109610757711386,-0.0160640191248948,-0.0444394083868315
7,3,1.77827941003892,1e-07,-0.10812354726366,-0.0951438273355235,-0.035260049454383,-0.0287072246544293
8,3,1.77827941003892,1e-07,-0.105853803602475,-0.0974639282144635,-0.0308999389249094,-0.0272737895416814
9,3,1.77827941003892,1e-07,-0.100388280609805,-0.102673502027811,-0.021721354289087,-0.030507372363653
10,3,1.77827941003892,1e-07,-0.0940739598052088,-0.107924674617169,-0.0171001572491138,-0.0346663287264363
11,3,1.77827941003892,1e-07,-0.10078762064487,-0.100352424684223,-0.0341816323819192,-0.0175808591977779
12,3,1.77827941003892,1e-07,-0.101078166569767,-0.102113779928376,-0.0296859945249933,-0.0335763933521202
13,3,1.77827941003892,1e-07,-0.0930827586958815,-0.112266758458385,-0.0137276523861386,-0.0409064808790294
14,3,1.77827941003892,1e-07,-0.0914101543844369,-0.114202741979849,-0.0240292272732966,-0.0337749378276637
15,3,1.77827941003892,1e-07,-0.100076137326916,-0.101580405370752,-0.0213873443938509,-0.0407842265052614
16,3,1.77827941003892,1e-07,-0.104881022065264,-0.106531554124359,-0.0328692667954102,-0.0239097886866968
17,3,1.77827941003892,1e-07,-0.102632350088509,-0.103696940407048,-0.0250290269481903,-0.0397444809698282
18,3,1.77827941003892,1e-07,-0.0936772520599721,-0.110929338339689,-0.0209627703429842,-0.0372070942970822
19,3,1.77827941003892,1e-07,-0.111640414268503,-0.0890520649291349,-0.0465032380207654,-0.013492532368466
20,3,1.77827941003892,1e-07,-0.116116406318321,-0.103993634450245,-0.0163204202482946,-0.0413481050477705
21,3,1.77827941003892,1e-07,-0.0902190244752769,-0.116871654696567,-0.0231380892079188,-0.0427065214322623
22,3,1.77827941003892,1e-07,-0.10576301364765,-0.10113778851421,-0.0389927513893155,-0.0184230603185612
23,3,1.77827941003892,1e-07,-0.109333627453605,-0.0936722462092782,-0.0358999893605023,-0.0286687352501234
24,3,1.77827941003892,1e-07,-0.121477395427738,-0.0949506090163433,-0.0469356421026042,-0.0156585519655891
25,3,1.77827941003892,1e-07,-0.109496262691058,-0.095260172502782,-0.0358955093565722,-0.0231020100990372
26,3,1.77827941003892,1e-07,-0.100286626555933,-0.105332862947269,-0.0178623625101002,-0.0413029280959507
27,3,1.77827941003892,1e-07,-0.104723550231043,-0.10416853934602,-0.0299866069403042,-0.0340879039492037
28,3,1.77827941003892,1e-07,-0.0969232927947629,-0.109318793254586,-0.0252278877044962,-0.0356381687331812
29,3,1.77827941003892,1e-07,-0.100544168970671,-0.104129848764523,-0.0350409884639186,-0.0241106699423012
30,3,1.77827941003892,1e-07,-0.110655223513764,-0.0917615149785452,-0.031730172610418,-0.0276112696388787
31,3,1.77827941003892,1e-07,-0.106444545986459,-0.0973110654915602,-0.0336353673782419,-0.0248942894973595
32,3,1.77827941003892,1e-07,-0.110027729575847,-0.0943257022328224,-0.0325727875655323,-0.0248353621244754
33,3,1.77827941003892,1e-07,-0.102528009135931,-0.107859982317916,-0.0190654331896852,-0.0453127151805047
34,3,1.77827941003892,1e-07,-0.0938318377042458,-0.106356147796971,-0.0332104304173365,-0.025680984127183
35,3,1.77827941003892,1e-07,-0.105042220106088,-0.0995358912164829,-0.0365665643949712,-0.0192568008118421
36,3,1.77827941003892,1e-07,-0.092527833007427,-0.109918811499765,-0.0169536221465863,-0.0415946288111396
37,3,1.77827941003892,1e-07,-0.087683778288719,-0.117099076410468,-0.0212533557026676,-0.0412083361140349
38,3,1.77827941003892,1e-07,-0.100284288651964,-0.112110467834736,-0.0184656185529416,-0.0513060596454502
39,3,1.77827941003892,1e-07,-0.0944521101362521,-0.12115185213922,-0.0137866160407256,-0.0548817457544968
40,3,1.77827941003892,1e-07,-0.0864952048256865,-0.122503867181241,-0.024542219083862,-0.0336537288621059
41,3,1.77827941003892,1e-07,-0.098809152047114,-0.108172220693178,-0.0285497342944352,-0.030821735929801
42,3,1.77827941003892,1e-07,-0.121118189940702,-0.0952863521681574,-0.055683808946088,-0.00835775917498096
43,3,1.77827941003892,1e-07,-0.113459054285804,-0.0912125995877474,-0.0369998776135154,-0.0232466094660616
44,3,1.77827941003892,1e-07,-0.117197200520068,-0.0913113716423642,-0.0516710133915155,-0.00955461448717546
45,3,1.77827941003892,1e-07,-0.103309684390972,-0.0989239554132044,-0.0230136498215534,-0.0316267961126346
46,3,1.77827941003892,1e-07,-0.105677940705088,-0.0969320104470197,-0.0401097040332409,-0.0239856890456771
47,3,1.77827941003892,1e-07,-0.105142156403201,-0.101249278532691,-0.0262739350374618,-0.0310385518973798
48,3,1.77827941003892,1e-07,-0.0946157761567702,-0.107270714970552,-0.0249583894416586,-0.0345401499256738
49,3,1.77827941003892,1e-07,-0.107603679206526,-0.0971087650416807,-0.0403875066579149,-0.021810889519237
50,3,1.77827941003892,1e-07,-0.105841270416889,-0.0978668755312452,-0.0360152275568558,-0.0224374343227406
51,3,1.77827941003892,1e-07,-0.102820790849301,-0.0984097377259881,-0.0325368278158799,-0.0242258360978002
52,3,1.77827941003892,1e-07,-0.107752043375656,-0.0965902820811201,-0.0446561306039857,-0.0157320766267254
53,3,1.77827941003892,1e-07,-0.10111575443218,-0.100937617969329,-0.0281389321315712,-0.0309447383368471
54,3,1.77827941003892,1e-07,-0.108163531903806,-0.0976033193140451,-0.0401592548141567,-0.0196561464270601
55,3,1.77827941003892,1e-07,-0.101716340516709,-0.0999203267167497,-0.0285455218517488,-0.0241383849507385
56,3,1.77827941003892,1e-07,-0.097364945147714,-0.105437401854044,-0.0329417697041232,-0.0273972767781388
57,3,1.77827941003892,1e-07,-0.101252852063328,-0.102961418698829,-0.0242051096633022,-0.0292069890700053
58,3,1.77827941003892,1e-07,-0.0938418109431644,-0.106665722896577,-0.0225432149817288,-0.0377574910293263
59,3,1.77827941003892,1e-07,-0.111822121101095,-0.0899885866114706,-0.0461700763616426,-0.00994393770758317
60,3,1.77827941003892,1e-07,-0.102158497670435,-0.107556507469916,-0.0277482375691023,-0.0370987331045672
61,3,1.77827941003892,1e-07,-0.106041828158788,-0.100023918757475,-0.0432803299050304,-0.015477831602341
62,3,1.77827941003892,1e-07,-0.0933996965558954,-0.123247750655153,-0.0212611411939472,-0.0504396158714385
63,3,1.77827941003892,1e-07,-0.101260918876051,-0.100169961992983,-0.0341847955849455,-0.0232734258903317
64,3,1.77827941003892,1e-07,-0.109713611875328,-0.09455646550266,-0.0392900611377979,-0.0208239209249824
65,3,1.77827941003892,1e-07,-0.105790108467545,-0.0926015463390587,-0.0368998760449823,-0.0210929371332084
66,3,1.77827941003892,1e-07,-0.108077742177535,-0.099212414609712,-0.0467864287131565,-0.0238377713101943
67,3,1.77827941003892,1e-07,-0.112297735832632,-0.0945966624566456,-0.0375814485973268,-0.0219669858307622
68,3,1.77827941003892,1e-07,-0.121085546310766,-0.0910257047232092,-0.0328016346436497,-0.0269326161480555
69,3,1.77827941003892,1e-07,-0.0968660624908084,-0.100315097457652,-0.0272771873383474,-0.0281886096235772
70,3,1.77827941003892,1e-07,-0.104172469128461,-0.0975893030144336,-0.0355080326192663,-0.0219997802368745
71,3,1.77827941003892,1e-07,-0.102080160429806,-0.101316949074185,-0.0460395954905494,-0.0159509491707877
72,3,1.77827941003892,1e-07,-0.116174544211706,-0.0932543191707165,-0.031371255957496,-0.0318443937590781
73,3,1.77827941003892,1e-07,-0.0995276314831008,-0.110764862900724,-0.0259101174273897,-0.0415042132006886
74,3,1.77827941003892,1e-07,-0.111342148173066,-0.0938516524139467,-0.0341323046709593,-0.0261175850787225
75,3,1.77827941003892,1e-07,-0.103507528221575,-0.0987411137142803,-0.0330723252780162,-0.0295683852123085
76,3,1.77827941003892,1e-07,-0.116780014822104,-0.0907008011438681,-0.0387961542305339,-0.0235522534919501
77,3,1.77827941003892,1e-07,-0.103234344018691,-0.106230670899373,-0.00686705989086921,-0.0395304613593659
78,3,1.77827941003892,1e-07,-0.110237718708557,-0.0980432088212821,-0.0381540011461577,-0.0261514439714956
79,3,1.77827941003892,1e-07,-0.110574640303109,-0.0998962107473512,-0.0251370492778797,-0.03871173225027
80,3,1.77827941003892,1e-07,-0.110825697057109,-0.0869572576159014,-0.0479224283367991,-0.00844728464915207
81,3,1.77827941003892,1e-07,-0.0963895028593818,-0.113867378258256,-0.0312258587092438,-0.037263046335616
82,3,1.77827941003892,1e-07,-0.0978505084495585,-0.103999401475446,-0.0294743718189287,-0.0262602477902926
83,3,1.77827941003892,1e-07,-0.0978107529023922,-0.104702038042469,-0.0274585610826268,-0.0235408047319026
84,3,1.77827941003892,1e-07,-0.101564355416259,-0.101322152928823,-0.0308193459301323,-0.0177216665847431
85,3,1.77827941003892,1e-07,-0.115783689156235,-0.0918480556682757,-0.0363908995180297,-0.0261922647310871
86,3,1.77827941003892,1e-07,-0.101003843913575,-0.105782924386573,-0.0311225467964922,-0.0317182281234391
87,3,1.77827941003892,1e-07,-0.0993738479738464,-0.105069294984524,-0.0210981416934065,-0.0393625681110116
88,3,1.77827941003892,1e-07,-0.0941168562907703,-0.108050832929163,-0.0236329715362621,-0.0333703620994449
89,3,1.77827941003892,1e-07,-0.109517482932131,-0.0990459904639302,-0.0272114131611024,-0.0306374875418212
90,3,1.77827941003892,1e-07,-0.0961242056601686,-0.104996997820026,-0.0275902600318755,-0.0308200105650757
91,3,1.77827941003892,1e-07,-0.104226680150406,-0.0983624978217139,-0.0243175841396698,-0.0305179418142772
92,3,1.77827941003892,1e-07,-0.0924004756957093,-0.113787321618861,-0.0288792081909829,-0.0340131954988931
93,3,1.77827941003892,1e-07,-0.105743534489268,-0.103113718723041,-0.0319969145235683,-0.0323548669804831
94,3,1.77827941003892,1e-07,-0.102768765268816,-0.10058991412566,-0.0287301488083988,-0.0315370150731222
95,3,1.77827941003892,1e-07,-0.0956316929205406,-0.10733458556242,-0.0327380674766256,-0.0285197552615701
96,3,1.77827941003892,1e-07,-0.112095673561842,-0.092239831940742,-0.0391462155698505,-0.0247249740530594
97,3,1.77827941003892,1e-07,-0.0979471219170983,-0.102231654354854,-0.0319897733457584,-0.0312044035616766
98,3,1.77827941003892,1e-07,-0.108195975609823,-0.0984367721747409,-0.0403662439817296,-0.0204124978780724
99,3,1.77827941003892,1e-07,-0.106951208131841,-0.0939693557673892,-0.0331008062479638,-0.0255729401692248
100,3,1.77827941003892,1e-07,-0.100293881683535,-0.102890300109715,-0.0378469641744751,-0.0216333519510894
1,3,3.16227766016838,1e-07,-0.1107203893444,-0.0943503057344456,-0.0313645678226368,-0.0202528594279248
2,3,3.16227766016838,1e-07,-0.0953507750640369,-0.105833819027612,-0.0256529263230167,-0.033762002808894
3,3,3.16227766016838,1e-07,-0.100727215375791,-0.0983864450383179,-0.0313742704888909,-0.0247261782041012
4,3,3.16227766016838,1e-07,-0.1068570858851,-0.0989673641210639,-0.021878368401044,-0.0280110831870542
5,3,3.16227766016838,1e-07,-0.0991280666600205,-0.110126896053195,-0.0215355314841101,-0.0364358319311802
6,3,3.16227766016838,1e-07,-0.0930952187238826,-0.109608339709051,-0.0136416917369951,-0.0417616576643686
7,3,3.16227766016838,1e-07,-0.108124370113274,-0.0951444509251963,-0.0309977302230296,-0.0272510730098842
8,3,3.16227766016838,1e-07,-0.105854898811244,-0.0974622644831516,-0.0302279390459014,-0.0239145519459335
9,3,3.16227766016838,1e-07,-0.100395270713241,-0.102679220519885,-0.0199047998631075,-0.0291745532377666
10,3,3.16227766016838,1e-07,-0.0940715163562459,-0.107928465844922,-0.0151676897269162,-0.0354797096695554
11,3,3.16227766016838,1e-07,-0.100785541165222,-0.100358360309396,-0.0292234163150241,-0.0146981822560342
12,3,3.16227766016838,1e-07,-0.101081181065756,-0.102115416004803,-0.0299319991301341,-0.0298069200481544
13,3,3.16227766016838,1e-07,-0.0930872893044651,-0.1122639289516,-0.0164792651275369,-0.0365497696515787
14,3,3.16227766016838,1e-07,-0.0914100648372165,-0.114205991735711,-0.0234185712020461,-0.0304474283334617
15,3,3.16227766016838,1e-07,-0.100078321241351,-0.101579236970907,-0.0188339369956663,-0.0376694678580499
